PLAYER_ID,name,team,hp,attack,defense,sp_attack,sp_defense,speed,base_stat_total,pokemon_id,pokemon_name,pokemon_type1,pokemon_type2,pokemon_hp,pokemon_attack,pokemon_defense,pokemon_sp_attack,pokemon_sp_defense,pokemon_speed,pokemon_base_stat_total,total_stat_difference,match_quality_percentile
1630314,Brandon Williams,DAL,36,85,50,100,55,99,425,310,manectric,electric,,70,75,60,105,60,105,475,38.0,25.5
1641729,Brice Sensabaugh,UTA,75,100,45,55,50,73,398,402,kricketune,bug,,77,85,51,55,51,65,384,18.2,82.6
1642355,Bronny James,LAL,45,30,20,30,55,20,200,173,cleffa,fairy,,50,25,28,45,55,15,218,19.1,78.9
201572,Brook Lopez,LAC,200,65,108,55,70,20,518,143,snorlax,normal,,160,110,65,65,110,30,540,85.3,0.9
1642964,Brooks Barnhizer,OKC,69,20,40,20,25,35,209,11,metapod,bug,,50,20,55,25,25,30,205,25.2,58.4
1628971,Bruce Brown,DEN,50,65,75,30,66,20,306,599,klink,steel,,40,55,70,45,60,30,300,24.2,61.7
1631121,Bryce McGowens,NOP,50,73,40,85,45,109,402,510,liepard,dark,,64,88,50,88,50,106,446,23.7,63.4
1642267,Bub Carrington,WAS,45,75,45,80,31,65,341,570,zorua,dark,,40,65,40,80,40,65,330,15.2,91.1
1627741,Buddy Hield,ATL,60,65,48,61,25,103,362,418,buizel,water,,55,65,35,60,30,85,330,23.3,65.9
203468,CJ McCollum,ATL,43,107,70,95,130,90,535,475,gallade,psychic,fighting,68,125,65,65,115,80,518,46.9,13.3
1630595,Cade Cunningham,DET,69,120,116,151,70,105,631,483,dialga,steel,dragon,100,120,120,150,100,90,680,45.9,14.3
1631126,Caleb Love,POR,50,56,48,50,45,31,280,633,deino,dark,dragon,52,65,50,45,50,38,300,13.7,95.4
1628997,Caleb Martin,DAL,58,35,65,35,80,85,358,417,pachirisu,electric,,60,45,70,45,90,95,405,20.7,74.0
1642353,Cam Christie,LAC,50,29,65,30,90,30,294,751,dewpider,water,bug,38,40,52,40,72,27,269,29.4,45.6
1642285,Cam Spencer,MEM,50,95,39,127,68,77,456,229,houndoom,dark,fire,75,90,50,110,80,95,500,39.1,23.2
1630560,Cam Thomas,MIL,50,75,20,85,24,30,284,69,bellsprout,grass,poison,50,75,35,70,30,40,300,24.2,61.7
1641715,Cam Whitmore,WAS,72,63,55,35,45,80,350,434,stunky,poison,dark,63,63,47,41,41,74,329,15.3,90.5
1629661,Cameron Johnson,DEN,70,98,70,101,65,85,489,234,stantler,normal,,73,95,62,85,65,85,465,18.4,81.7
1626166,Cameron Payne,PHI,39,52,50,50,89,65,345,72,tentacool,water,poison,40,40,35,50,100,70,335,22.7,67.6
1627747,Caris LeVert,DET,64,54,75,35,65,50,343,629,vullaby,dark,flying,70,55,75,45,65,60,370,15.4,90.0
1642868,Carter Bryant,SAS,69,40,80,25,50,45,309,747,mareanie,poison,water,50,53,62,43,52,45,305,34.4,34.3
1641717,Cason Wallace,OKC,45,63,85,80,131,70,474,344,claydol,ground,psychic,60,70,105,70,120,75,500,30.3,42.8
1642907,Cedric Coward,MEM,60,90,91,92,90,123,546,497,serperior,grass,,75,75,95,75,95,113,528,29.7,44.5
1643052,Chaney Johnson,BKN,70,77,110,70,87,71,485,154,meganium,grass,,80,82,100,83,100,80,525,25.4,57.5
1631096,Chet Holmgren,OKC,80,125,200,70,89,60,624,377,regirock,rock,,80,100,200,50,100,50,580,35.3,32.0
1631128,Christian Braun,DEN,69,90,70,100,70,49,448,556,maractus,grass,,75,86,67,106,67,60,461,15.1,92.1
1631132,Christian Koloko,ATL,86,24,71,24,50,50,305,29,nidoran-f,poison,,55,47,52,40,40,41,275,47.8,12.4
203991,Clint Capela,HOU,103,39,131,40,95,40,448,346,cradily,rock,grass,86,81,97,81,107,43,495,71.0,2.5
1629632,Coby White,CHA,55,112,67,95,50,95,474,620,mienshao,fighting,,65,125,60,95,60,105,510,22.8,67.1
1642262,Cody Williams,UTA,58,60,45,60,50,76,349,225,delibird,ice,flying,45,55,45,65,45,75,330,15.7,88.9
1630175,Cole Anthony,MIL,40,45,40,40,76,80,321,37,vulpix,fire,,38,41,40,50,65,65,299,21.6,71.8
1631221,Collin Gillespie,PHX,40,85,58,110,95,150,538,135,jolteon,electric,,65,65,60,110,95,130,525,37.8,26.0
1642867,Collin Murray-Boyles,TOR,80,76,95,56,85,75,467,569,garbodor,poison,,80,95,82,60,82,75,474,23.6,64.0
1629012,Collin Sexton,CHI,43,110,75,75,95,60,458,775,komala,normal,,65,115,65,75,95,65,480,25.2,58.4
1642843,Cooper Flagg,DAL,70,108,105,95,70,100,548,230,kingdra,water,dragon,75,95,95,95,95,85,540,33.8,35.4
1630557,Corey Kispert,ATL,70,80,60,32,25,80,347,397,staravia,normal,flying,55,75,50,40,40,80,340,25.3,57.7
1641854,Craig Porter Jr.,CLE,35,43,70,85,81,66,380,575,gothorita,psychic,,60,45,70,75,85,55,390,29.4,45.6
1626156,D'Angelo Russell,WAS,45,60,60,80,60,55,360,728,popplio,water,,50,54,54,66,56,40,320,23.1,66.6
1631342,Daeqwon Plowden,SAC,60,78,50,65,45,65,363,404,luxio,electric,,60,85,49,60,49,60,363,10.8,98.4
1631207,Dalen Terry,PHI,62,35,58,35,100,92,382,166,ledian,bug,flying,55,35,50,55,110,85,390,25.7,56.3
1642261,Dalton Knecht,LAL,65,45,48,20,50,25,253,399,bidoof,normal,,59,45,40,35,40,31,250,21.5,72.3
1629655,Daniel Gafford,DAL,110,93,100,40,75,100,518,241,miltank,normal,,95,80,105,40,70,100,490,21.1,72.9
1642450,Daniss Jenkins,DET,30,62,50,70,80,90,382,311,plusle,electric,,60,50,40,85,75,95,405,37.7,26.2
1642874,Danny Wolf,BKN,105,60,95,45,95,40,440,531,audino,normal,,103,60,86,60,86,50,445,22.2,69.9
1629636,Darius Garland,LAC,38,115,55,104,40,50,402,619,mienfoo,fighting,,45,85,50,55,50,65,350,60.8,4.6
1630558,Davion Mitchell,MIA,35,75,55,135,65,100,465,94,gengar,ghost,poison,60,65,60,130,75,110,500,31.2,40.6
1630549,Day'Ron Sharpe,BKN,110,80,78,62,120,70,520,97,hypno,psychic,,85,73,70,73,115,67,483,29.9,43.7
1628368,De'Aaron Fox,SAS,40,110,75,125,75,68,493,724,decidueye,grass,ghost,78,107,75,100,100,70,530,52.0,8.7
1629631,De'Andre Hunter,SAC,71,80,51,50,37,30,319,209,snubbull,fairy,,60,80,50,40,40,30,300,15.2,91.1
1629001,De'Anthony Melton,GSW,44,70,35,74,116,100,439,676,furfrou,normal,,75,80,60,65,90,102,472,49.5,11.5
201942,DeMar DeRozan,SAC,69,117,38,109,35,50,418,414,mothim,bug,flying,70,94,50,94,50,66,424,37.1,27.1
1629731,Dean Wade,CLE,80,55,85,74,77,65,436,358,chimecho,psychic,,75,50,80,95,90,65,455,26.2,55.6
1629028,Deandre Ayton,LAL,113,110,100,45,46,36,450,112,rhydon,ground,rock,105,130,120,45,45,40,485,29.7,44.5
1627749,Dejounte Murray,NOP,40,104,38,110,110,60,462,282,gardevoir,psychic,fairy,68,65,65,125,115,80,518,60.7,4.8
1630166,Deni Avdija,POR,79,130,80,128,33,65,515,103,exeggutor,grass,psychic,95,95,85,125,75,55,530,58.1,5.5
203471,Dennis Schröder,CLE,30,66,55,90,50,87,378,156,quilava,fire,,58,64,58,80,65,80,405,34.2,34.5
1642852,Derik Queen,NOP,95,75,95,80,40,37,422,364,sealeo,ice,water,90,60,70,75,70,45,410,43.2,18.6
1627884,Derrick Jones Jr.,LAC,62,80,100,75,75,45,437,375,metang,steel,psychic,60,75,100,55,80,50,420,21.9,70.6
1628401,Derrick White,BOS,45,85,120,115,120,97,582,801,magearna,steel,fairy,80,95,115,130,115,65,600,51.2,9.4
1630217,Desmond Bane,ORL,65,125,95,100,80,95,560,649,genesect,bug,steel,71,120,95,120,95,99,600,26.5,53.8
1626164,Devin Booker,PHX,60,130,79,115,63,74,521,332,cacturne,grass,dark,70,115,60,115,60,55,475,32.5,37.7
1642269,Devin Carter,SAC,41,55,35,80,80,51,342,1,bulbasaur,grass,poison,45,49,49,65,65,45,318,27.1,52.2
1630170,Devin Vassell,SAS,55,90,77,105,60,52,439,323,camerupt,fire,ground,70,100,70,105,75,40,460,27.3,51.5
1628415,Dillon Brooks,PHX,75,100,65,55,45,45,385,749,mudbray,ground,,70,100,70,45,55,45,385,15.8,88.3
1627734,Domantas Sabonis,SAC,90,102,54,75,45,120,486,419,floatzel,water,,85,105,55,85,50,115,495,13.6,95.9
1631230,Dominick Barlow,PHI,80,70,83,57,85,101,476,428,lopunny,normal,,65,76,84,54,96,105,480,20.2,75.3
1642270,Donovan Clingan,POR,200,90,180,90,40,50,650,464,rhyperior,ground,rock,115,140,130,55,55,40,535,117.4,0.2
1628378,Donovan Mitchell,CLE,48,137,70,125,90,60,530,405,luxray,electric,,80,120,79,95,79,70,523,50.1,11.0
1628978,Donte DiVincenzo,MIN,50,82,72,105,100,97,506,407,roserade,grass,poison,60,70,65,125,105,90,515,27.7,49.7
1627827,Dorian Finney-Smith,HOU,70,25,45,30,75,20,265,298,azurill,normal,fairy,50,20,40,20,40,20,190,42.1,20.8
203926,Doug McDermott,SAC,75,55,85,37,67,23,342,616,shelmet,bug,,50,40,85,40,65,25,305,29.4,45.6
1642962,Drake Powell,BKN,50,50,53,30,65,45,293,133,eevee,normal,,55,55,50,45,65,55,325,19.6,77.7
203110,Draymond Green,GSW,72,62,90,79,63,40,406,137,porygon,normal,,65,60,70,85,75,40,395,25.2,58.4
1629234,Drew Eubanks,SAC,95,55,50,38,60,42,340,686,inkay,dark,psychic,53,54,53,37,46,45,288,44.5,17.0
1630696,Dru Smith,MIA,45,50,80,42,105,115,437,547,whimsicott,grass,fairy,60,67,85,77,75,116,480,51.6,9.2
1629130,Duncan Robinson,DET,70,98,75,111,35,84,473,571,zoroark,dark,,60,105,60,120,60,105,510,39.0,23.6
203939,Dwight Powell,DAL,90,50,50,65,80,104,439,678,meowstic-male,psychic,,74,48,76,83,81,104,466,35.5,31.0
1642928,Dylan Cardwell,SAC,100,55,130,55,120,52,512,197,umbreon,dark,,95,65,110,60,130,65,525,28.6,47.4
1642844,Dylan Harper,SAS,60,82,80,95,79,80,476,707,klefki,steel,fairy,57,80,91,80,87,75,470,21.2,72.6
1630700,Dyson Daniels,ATL,60,75,90,135,130,130,620,381,latios,dragon,psychic,80,90,80,130,110,110,600,39.4,22.8
1630604,E.J. Liddell,BKN,75,59,40,60,60,34,328,698,amaura,rock,ice,77,59,50,67,63,46,362,17.5,85.1
1642856,Egor Dëmin,BKN,64,74,45,95,80,95,453,125,electabuzz,electric,,65,83,57,95,85,105,490,18.7,80.5
1641989,Elijah Harkless,UTA,45,40,31,90,110,35,351,670,floette,fairy,,54,45,47,75,98,52,371,31.9,38.7
1630679,Ethan Thompson,IND,49,50,65,65,115,97,441,122,mr-mime,psychic,fairy,40,45,65,100,120,90,460,37.5,26.4
1630596,Evan Mobley,CLE,80,115,150,85,75,79,584,376,metagross,steel,psychic,80,135,130,95,90,70,600,34.7,33.6
1630532,Franz Wagner,ORL,80,120,70,85,85,105,545,466,electivire,electric,,75,123,67,95,85,95,540,15.6,89.3
1641713,GG Jackson,MEM,75,90,65,65,54,45,394,168,ariados,bug,poison,70,90,70,60,70,40,400,18.9,79.5
1629216,Gabe Vincent,ATL,44,36,40,65,40,65,290,309,electrike,electric,,40,45,40,65,40,65,295,9.8,99.1
203914,Gary Harris,MIL,55,30,40,40,70,35,270,574,gothita,psychic,,45,30,50,55,65,45,290,23.5,64.9
1627780,Gary Payton II,GSW,41,73,63,61,60,100,398,587,emolga,electric,flying,55,75,60,75,60,103,428,20.3,74.8
1629018,Gary Trent Jr.,MIL,55,60,30,45,35,20,245,167,spinarak,bug,poison,40,60,40,40,40,30,250,21.8,71.1
203507,Giannis Antetokounmpo,MIL,100,150,141,125,90,50,656,644,zekrom,dragon,electric,100,150,120,120,100,90,680,46.5,13.7
1629048,Goga Bitadze,ORL,105,70,85,60,65,50,435,206,dunsparce,normal,,100,70,70,65,65,45,415,17.3,85.7
1641711,Gradey Dick,TOR,60,50,48,40,90,80,368,427,buneary,normal,,55,66,44,44,56,85,350,38.7,24.0
1629684,Grant Williams,CHA,78,67,135,70,96,70,516,9,blastoise,water,,79,83,100,85,105,78,530,43.0,19.2
1628960,Grayson Allen,PHX,45,100,50,95,70,60,420,336,seviper,poison,,73,100,60,100,60,65,458,32.2,38.4
1627824,Guerschon Yabusele,CHI,90,50,50,40,41,58,329,425,drifloon,ghost,flying,90,50,34,60,44,70,348,28.4,47.9
1630611,Gui Santos,GSW,50,80,50,60,85,80,405,77,ponyta,fire,,50,85,55,65,65,90,410,24.0,62.2
203084,Harrison Barnes,SAS,75,81,65,80,40,70,411,391,monferno,fire,fighting,64,78,52,78,52,81,405,23.8,62.9
1630529,Herbert Jones,NOP,65,50,65,85,116,80,461,326,grumpig,psychic,,80,45,65,90,110,80,470,17.6,84.8
1642864,Hugo González,BOS,60,45,90,50,90,65,400,774,minior-red-meteor,rock,flying,60,60,100,60,100,60,440,23.5,64.9
1630193,Immanuel Quickley,TOR,40,100,75,130,64,70,479,368,gorebyss,water,,55,84,105,114,75,52,485,45.6,14.9
1630171,Isaac Okoro,CHI,60,70,70,75,30,130,435,277,swellow,normal,flying,60,85,60,75,50,125,455,27.4,50.7
1642268,Isaiah Collier,UTA,55,80,35,108,50,35,363,331,cacnea,grass,,50,85,40,85,40,35,335,26.5,53.8
1628392,Isaiah Hartenstein,OKC,110,82,150,95,90,116,643,638,cobalion,steel,fighting,91,90,129,90,72,108,580,35.8,30.5
1630543,Isaiah Jackson,LAC,66,70,76,75,48,55,390,159,croconaw,water,,65,80,80,59,63,58,405,24.6,60.6
1630198,Isaiah Joe,OKC,30,100,67,65,60,95,417,85,dodrio,normal,flying,60,110,70,60,60,110,470,35.5,31.0
1630587,Isaiah Livers,PHX,75,20,53,40,75,40,303,343,baltoy,ground,psychic,40,40,55,40,70,55,300,43.3,18.3
1630191,Isaiah Stewart,DET,90,85,122,35,30,32,394,111,rhyhorn,ground,rock,80,85,95,30,30,25,345,30.0,43.3
1627826,Ivica Zubac,IND,100,105,140,70,38,55,508,232,donphan,ground,,90,120,120,60,60,50,500,36.5,28.4
1629630,Ja Morant,MEM,35,90,50,109,100,96,480,429,mismagius,ghost,,60,60,60,105,105,105,495,41.8,21.4
1642266,Ja'Kobe Walter,TOR,40,70,64,53,72,100,399,20,raticate,normal,,55,81,60,50,70,97,413,19.6,77.7
1631095,Jabari Smith Jr.,HOU,85,95,115,75,40,40,450,372,shelgon,dragon,,65,95,100,60,50,50,420,32.4,38.0
1631133,Jabari Walker,PHI,79,45,55,50,53,40,322,316,gulpin,poison,,70,43,53,43,53,40,302,11.7,97.8
1630702,Jaden Hardy,WAS,45,70,45,65,70,47,342,459,snover,grass,ice,60,62,50,62,60,40,334,21.7,71.5
1631093,Jaden Ivey,CHI,45,69,44,40,35,50,283,403,shinx,electric,,45,65,34,40,34,45,263,11.9,97.5
1630183,Jaden McDaniels,MIN,55,106,95,75,60,90,481,141,kabutops,rock,water,60,115,105,65,70,80,495,22.5,68.7
1630256,Jae'Sean Tate,HOU,62,30,50,30,45,50,267,183,marill,water,fairy,70,20,50,20,50,40,250,19.7,77.0
1642942,Jahmai Mashack,MEM,50,35,35,35,61,70,286,283,surskit,bug,water,40,30,32,50,52,65,269,21.6,71.8
1631170,Jaime Jaquez Jr.,MIA,70,95,75,99,63,105,507,512,simisage,grass,,75,98,63,98,63,101,498,14.0,94.7
1631222,Jake LaRavia,LAL,78,65,65,70,60,91,429,301,delcatty,normal,,70,65,65,55,55,90,400,17.7,84.4
1627751,Jakob Poeltl,TOR,115,105,75,68,55,108,526,435,skuntank,poison,dark,103,93,67,71,61,84,479,31.2,40.6
1628973,Jalen Brunson,NYK,40,126,55,131,30,160,542,386,deoxys-normal,psychic,,50,150,50,150,50,150,600,39.5,22.5
1631105,Jalen Duren,DET,100,134,133,85,56,110,618,383,groudon,ground,,100,150,140,100,90,90,670,45.7,14.7
1630224,Jalen Green,PHX,45,83,92,65,65,50,400,303,mawile,steel,fairy,50,85,85,55,55,50,380,16.7,86.6
1630552,Jalen Johnson,ATL,75,120,100,130,70,65,560,800,necrozma,psychic,,97,107,101,127,89,79,600,34.9,32.9
1629618,Jalen Pickett,DEN,45,50,83,40,65,29,312,374,beldum,steel,psychic,40,55,80,35,60,30,300,10.5,98.6
1641771,Jalen Slawson,IND,70,61,86,45,154,50,466,752,araquanid,water,bug,68,70,92,50,132,42,454,26.3,54.8
1630188,Jalen Smith,CHI,85,83,98,85,80,95,526,773,silvally,normal,,95,95,95,95,95,95,570,24.0,62.2
1630591,Jalen Suggs,ORL,58,85,65,100,150,115,573,73,tentacruel,water,poison,80,70,65,80,120,100,515,47.3,13.1
1631114,Jalen Williams,OKC,60,98,79,110,80,74,501,71,victreebel,grass,poison,80,105,65,100,70,70,490,29.3,46.2
1630592,Jalen Wilson,BKN,69,52,30,43,65,40,299,163,hoothoot,normal,flying,60,30,30,36,56,50,262,28.2,48.9
1631288,Jamal Cain,ORL,55,60,65,75,45,23,323,769,sandygast,ghost,ground,55,55,80,70,45,15,320,18.4,81.7
1627750,Jamal Murray,DEN,59,135,68,150,34,55,501,796,xurkitree,electric,,83,89,71,173,71,83,570,73.4,2.3
1642347,Jamal Shead,TOR,40,45,48,120,90,42,385,315,roselia,grass,poison,50,60,45,100,80,65,400,36.9,27.6
1631123,Jamaree Bouyea,PHX,38,50,70,40,106,44,348,333,swablu,normal,flying,45,40,60,40,75,50,310,35.3,32.0
201935,James Harden,CLE,65,130,80,110,65,29,479,224,octillery,water,,75,105,75,105,75,45,480,33.6,35.7
1642364,Jamir Watkins,WAS,62,60,50,60,110,71,413,705,sliggoo,dragon,,68,75,53,83,113,60,452,30.5,42.3
1642419,Jamison Battle,TOR,70,41,40,45,72,35,303,35,clefairy,fairy,,70,45,48,60,65,35,323,18.8,80.0
1641716,Jarace Walker,IND,78,75,60,50,50,35,348,674,pancham,fighting,,67,82,62,46,48,43,348,16.1,87.6
1642272,Jared McCain,OKC,45,65,50,60,75,80,375,5,charmeleon,fire,,58,64,58,80,65,80,405,27.1,52.2
1628991,Jaren Jackson Jr.,UTA,95,115,130,83,200,50,673,379,registeel,steel,,80,75,150,75,150,50,580,69.2,2.8
1629020,Jarred Vanderbilt,LAL,71,45,66,50,67,70,369,568,trubbish,poison,,50,50,62,40,62,65,329,25.1,59.3
1628386,Jarrett Allen,CLE,90,123,120,75,70,100,578,697,tyrantrum,rock,dragon,82,121,119,69,59,71,521,32.7,37.5
1642859,Jase Richardson,ORL,35,49,35,55,50,75,299,252,treecko,grass,,40,45,35,65,55,70,310,13.8,95.2
1642914,Javon Small,MEM,36,80,70,94,65,60,405,302,sableye,dark,ghost,50,75,75,65,65,50,380,34.5,34.0
1629750,Javonte Green,DET,58,65,65,40,100,67,395,107,hitmonchan,fighting,,50,105,79,35,110,76,455,45.5,15.2
1629637,Jaxson Hayes,LAL,86,90,81,59,55,20,391,195,quagsire,water,ground,95,85,85,65,65,35,430,22.0,70.1
1630643,Jay Huff,IND,108,77,110,55,75,42,467,369,relicanth,water,rock,100,90,130,45,65,55,485,31.7,39.2
1627759,Jaylen Brown,BOS,70,130,126,87,40,90,543,470,leafeon,grass,,65,110,130,60,65,95,525,42.7,20.0
1641740,Jaylen Clark,MIN,58,40,70,50,80,30,328,345,lileep,rock,grass,66,41,77,61,87,23,355,18.2,82.6
1642377,Jaylen Wells,MEM,70,80,60,80,60,66,416,502,dewott,water,,75,75,60,83,60,60,413,9.7,99.3
1631119,Jaylin Williams,OKC,90,65,118,65,70,90,498,452,drapion,poison,dark,70,90,110,60,75,95,500,34.1,34.8
1642281,Jaylon Tyson,CLE,65,96,100,63,55,90,469,211,qwilfish,water,poison,65,95,85,55,55,85,440,17.7,84.4
1628369,Jayson Tatum,BOS,70,105,165,103,95,20,558,324,torkoal,fire,,70,85,140,85,70,20,470,44.4,17.2
203924,Jerami Grant,POR,70,120,70,72,40,75,447,359,absol,dark,,65,130,60,75,60,75,465,25.2,58.4
1642847,Jeremiah Fears,NOP,43,76,55,70,55,64,363,58,growlithe,fire,,55,70,45,70,50,60,350,17.9,83.4
1630526,Jeremiah Robinson-Earl,DAL,90,30,20,35,20,100,295,235,smeargle,normal,,55,20,35,20,45,75,250,55.0,7.1
1631110,Jeremy Sochan,NYK,80,40,40,45,148,70,423,615,cryogonal,ice,,80,50,50,95,135,105,515,64.0,4.1
1630579,Jericho Sims,MIL,100,70,89,60,30,58,407,651,quilladin,grass,,61,78,95,56,58,57,405,49.2,11.7
1641724,Jett Howard,ORL,73,51,45,58,30,20,277,363,spheal,ice,water,70,40,50,55,50,25,290,24.3,61.4
1628975,Jevon Carter,ORL,30,53,60,30,60,43,276,540,sewaddle,bug,grass,45,53,70,40,60,42,310,20.6,74.3
202710,Jimmy Butler III,GSW,72,130,60,125,130,112,629,720,hoopa,psychic,ghost,80,110,60,150,130,70,600,53.4,7.8
1642866,Joan Beringer,MIN,90,53,61,61,30,43,338,294,loudred,normal,,84,71,43,71,43,48,360,31.3,40.1
1629111,Jock Landale,ATL,109,82,60,55,40,60,406,320,wailmer,water,,130,70,35,70,35,60,400,38.2,25.2
203954,Joel Embiid,PHI,148,131,130,100,60,30,599,809,melmetal,steel,,135,143,143,80,65,34,600,30.4,42.5
1628381,John Collins,LAC,80,110,95,40,56,60,441,28,sandslash,ground,,75,100,110,45,55,65,450,20.0,76.1
1629723,John Konchar,UTA,60,47,75,60,100,105,447,189,jumpluff,grass,flying,75,55,70,55,95,110,460,19.7,77.0
