PLAYER_ID,name,team,hp,attack,defense,sp_attack,sp_defense,speed,base_stat_total,pokemon_id,pokemon_name,pokemon_type1,pokemon_type2,pokemon_hp,pokemon_attack,pokemon_defense,pokemon_sp_attack,pokemon_sp_defense,pokemon_speed,pokemon_base_stat_total,total_stat_difference,match_quality_percentile
1642450,Daniss Jenkins,DET,69,42,35,60,90,90,386,312,minun,electric,,60,40,50,75,85,95,405,0.0612,47.8
1642874,Danny Wolf,BKN,60,50,90,50,100,40,390,222,corsola,water,rock,65,55,95,65,95,35,410,0.0468,75.1
1629636,Darius Garland,LAC,64,105,43,110,51,47,420,323,camerupt,fire,ground,70,100,70,105,75,40,460,0.0862,19.0
1630558,Davion Mitchell,MIA,85,65,48,119,70,100,487,668,pyroar-male,fire,normal,86,68,72,109,66,106,507,0.0547,56.5
1630549,Day'Ron Sharpe,BKN,60,85,80,45,90,70,430,24,arbok,poison,,60,95,69,65,79,80,448,0.0661,40.5
1628368,De'Aaron Fox,SAS,95,120,55,111,65,65,511,430,honchkrow,dark,flying,100,125,52,105,52,71,505,0.0341,94.7
1629631,De'Andre Hunter,SAC,60,77,60,60,30,30,317,209,snubbull,fairy,,60,80,50,40,40,30,300,0.08,23.8
1629001,De'Anthony Melton,GSW,55,69,45,70,80,99,418,253,grovyle,grass,,50,65,45,85,65,95,405,0.0547,56.5
201942,DeMar DeRozan,SAC,106,105,45,85,35,45,421,210,granbull,fairy,,90,120,75,60,60,45,450,0.1178,5.3
1629731,Dean Wade,CLE,61,70,75,65,82,65,418,153,bayleef,grass,,60,62,80,63,80,60,405,0.027,98.4
1629028,Deandre Ayton,LAL,84,110,113,30,61,35,433,185,sudowoodo,rock,,70,100,115,30,65,30,410,0.0438,81.5
1630166,Deni Avdija,POR,95,130,100,115,35,60,535,465,tangrowth,grass,,100,100,125,110,50,50,535,0.0815,22.2
203471,Dennis Schröder,CLE,75,51,40,70,56,85,377,666,vivillon,bug,flying,80,52,50,90,50,89,411,0.061,48.1
1642852,Derik Queen,NOP,88,65,100,55,73,35,416,531,audino,normal,,103,60,86,60,86,50,445,0.0683,36.5
1627884,Derrick Jones Jr.,LAC,65,78,80,65,75,42,405,603,eelektrik,electric,,65,85,70,75,70,40,405,0.0412,85.8
1628401,Derrick White,BOS,126,84,118,125,110,95,658,485,heatran,fire,steel,91,90,106,130,106,77,600,0.0669,39.2
1630217,Desmond Bane,ORL,150,112,64,100,130,95,651,250,ho-oh,fire,flying,106,130,90,110,154,90,680,0.0906,15.9
1626164,Devin Booker,PHX,90,130,70,110,85,70,555,405,luxray,electric,,80,120,79,95,79,70,523,0.0432,83.6
1642269,Devin Carter,SAC,40,55,34,60,30,50,269,453,croagunk,poison,fighting,48,61,40,61,40,50,300,0.0541,58.6
1630170,Devin Vassell,SAS,90,73,69,110,67,50,459,556,maractus,grass,,75,86,67,106,67,60,461,0.0493,70.4
1628415,Dillon Brooks,PHX,75,105,55,75,55,40,405,735,gumshoos,normal,,88,110,60,55,60,45,418,0.0629,44.8
1627734,Domantas Sabonis,SAC,35,105,89,50,35,116,430,632,durant,bug,steel,58,109,112,48,48,109,484,0.0788,25.1
1631230,Dominick Barlow,PHI,75,70,110,40,65,100,460,207,gligar,ground,flying,65,75,105,35,65,85,430,0.0449,79.0
1642270,Donovan Clingan,POR,90,90,150,75,40,50,495,205,forretress,bug,steel,75,90,140,60,60,40,465,0.0675,37.7
1628378,Donovan Mitchell,CLE,100,145,80,135,69,58,587,646,kyurem,dragon,ice,125,130,90,130,90,95,660,0.0846,19.8
1628978,Donte DiVincenzo,MIN,109,63,75,125,100,95,567,637,volcarona,bug,fire,85,60,65,135,105,100,550,0.0517,64.8
1627827,Dorian Finney-Smith,HOU,37,45,35,30,72,20,239,161,sentret,normal,,35,46,34,35,45,20,215,0.1214,5.0
1642962,Drake Powell,BKN,62,53,40,27,50,45,277,48,venonat,bug,poison,60,55,50,40,55,45,305,0.0597,49.6
203110,Draymond Green,GSW,80,65,90,72,75,38,420,364,sealeo,ice,water,90,60,70,75,70,45,410,0.0594,50.0
1629234,Drew Eubanks,SAC,30,63,70,25,55,40,283,374,beldum,steel,psychic,40,55,80,35,60,30,300,0.0759,29.1
1630696,Dru Smith,MIA,56,40,57,35,115,115,418,101,electrode,electric,,60,50,70,80,80,150,490,0.152,0.8
1629130,Duncan Robinson,DET,90,81,80,130,45,80,506,474,porygon-z,normal,,85,80,70,135,75,90,535,0.0652,41.0
203939,Dwight Powell,DAL,49,62,70,45,55,100,381,61,poliwhirl,water,,65,65,65,50,50,90,385,0.0548,56.0
1642928,Dylan Cardwell,SAC,50,60,131,36,100,50,427,299,nosepass,rock,,30,45,135,45,90,30,375,0.0872,18.4
1642844,Dylan Harper,SAS,70,80,75,72,85,80,462,362,glalie,ice,,80,80,80,80,80,80,480,0.0311,96.7
1630700,Dyson Daniels,ATL,110,80,88,100,118,130,626,243,raikou,electric,,90,85,75,115,100,115,580,0.0613,47.4
1642856,Egor Dëmin,BKN,60,45,60,100,60,95,420,479,rotom,electric,ghost,50,50,77,95,77,91,440,0.0634,44.0
1641989,Elijah Harkless,UTA,30,40,30,68,95,30,293,669,flabebe,fairy,,44,38,39,61,79,42,303,0.0907,15.5
1630679,Ethan Thompson,IND,40,35,39,60,95,95,364,166,ledian,bug,flying,55,35,50,55,110,85,390,0.07,33.9
1630596,Evan Mobley,CLE,90,123,145,65,80,74,577,652,chesnaught,grass,fighting,88,107,122,74,75,64,530,0.057,52.4
1630532,Franz Wagner,ORL,53,116,84,80,44,101,478,521,unfezant,normal,flying,80,115,80,65,55,93,488,0.0704,33.1
1641713,GG Jackson,MEM,60,85,67,62,50,45,369,674,pancham,fighting,,67,82,62,46,48,43,348,0.052,64.2
1629216,Gabe Vincent,ATL,45,20,40,60,30,64,259,694,helioptile,electric,normal,44,38,33,61,43,70,289,0.0879,17.5
203914,Gary Harris,MIL,40,29,31,35,58,32,225,270,lotad,water,grass,40,30,30,40,50,30,220,0.0438,81.5
1627780,Gary Payton II,GSW,57,90,60,50,53,100,410,22,fearow,normal,flying,65,90,65,61,61,100,442,0.0389,88.6
1629018,Gary Trent Jr.,MIL,65,45,37,60,31,20,258,293,whismur,normal,,64,51,23,51,23,28,240,0.0844,20.1
203507,Giannis Antetokounmpo,MIL,55,150,150,95,55,45,550,376,metagross,steel,psychic,80,135,130,95,90,70,600,0.0968,10.8
1629048,Goga Bitadze,ORL,50,85,122,40,50,48,395,75,graveler,rock,ground,55,95,115,45,45,35,390,0.0505,67.6
1641711,Gradey Dick,TOR,55,48,30,40,95,80,348,427,buneary,normal,,55,66,44,44,56,85,350,0.1307,3.0
1629684,Grant Williams,CHA,40,60,80,70,125,70,445,344,claydol,ground,psychic,60,70,105,70,120,75,500,0.0725,31.6
1628960,Grayson Allen,PHX,70,94,50,110,55,60,439,336,seviper,poison,,73,100,60,100,60,65,458,0.0383,90.1
1627824,Guerschon Yabusele,CHI,50,40,58,43,63,55,309,343,baltoy,ground,psychic,40,40,55,40,70,55,300,0.0424,84.3
1630611,Gui Santos,GSW,65,85,45,60,65,75,395,400,bibarel,normal,water,79,85,60,55,60,71,410,0.0548,56.0
203084,Harrison Barnes,SAS,85,69,50,85,65,65,419,803,poipole,poison,,67,73,67,73,67,73,420,0.0691,34.9
1630529,Herbert Jones,NOP,70,53,70,80,128,80,481,326,grumpig,psychic,,80,45,65,90,110,80,470,0.0521,63.5
1642864,Hugo González,BOS,55,52,90,44,70,61,372,544,whirlipede,bug,poison,40,55,99,40,79,47,360,0.0674,38.1
1630193,Immanuel Quickley,TOR,95,92,67,130,75,67,526,103,exeggutor,grass,psychic,95,95,85,125,75,55,530,0.0424,84.3
1630171,Isaac Okoro,CHI,75,65,75,65,37,127,444,528,swoobat,psychic,flying,67,57,55,77,55,114,425,0.0786,25.5
1642268,Isaiah Collier,UTA,70,75,35,80,30,35,325,331,cacnea,grass,,50,85,40,85,40,35,335,0.0773,27.5
1628392,Isaiah Hartenstein,OKC,55,80,150,60,65,115,525,601,klinklang,steel,,60,100,115,70,85,90,520,0.1008,9.5
1630543,Isaiah Jackson,LAC,50,73,80,50,90,52,395,541,swadloon,bug,grass,55,63,90,50,80,42,380,0.0532,59.9
1630198,Isaiah Joe,OKC,70,90,50,90,75,90,465,126,magmar,fire,,65,95,57,100,85,93,495,0.0366,91.1
1630191,Isaiah Stewart,DET,61,89,140,35,35,30,390,76,golem,rock,ground,80,120,130,55,65,45,495,0.1227,4.5
1627826,Ivica Zubac,IND,68,100,140,50,45,50,453,305,lairon,steel,rock,60,90,140,50,50,40,430,0.0385,89.0
1629630,Ja Morant,MEM,35,100,90,92,45,95,457,117,seadra,water,,55,65,95,95,45,85,440,0.0935,13.6
1642266,Ja'Kobe Walter,TOR,70,55,65,58,90,97,435,189,jumpluff,grass,flying,75,55,70,55,95,110,460,0.0355,92.6
1631095,Jabari Smith Jr.,HOU,150,90,115,91,55,37,538,131,lapras,water,ice,130,85,80,85,95,60,535,0.1151,6.1
1631133,Jabari Walker,PHI,43,48,50,40,65,36,282,751,dewpider,water,bug,38,40,52,40,72,27,269,0.0542,57.8
1630702,Jaden Hardy,WAS,48,55,42,75,75,45,340,1,bulbasaur,grass,poison,45,49,49,65,65,45,318,0.0521,63.5
1631093,Jaden Ivey,CHI,40,55,55,50,40,48,288,782,jangmo-o,dragon,,45,55,65,45,45,45,300,0.0461,76.7
1630183,Jaden McDaniels,MIN,100,92,115,70,75,90,542,718,zygarde-50,dragon,ground,108,100,121,81,95,95,600,0.0467,75.4
1642942,Jahmai Mashack,MEM,40,41,40,30,101,70,322,72,tentacool,water,poison,40,40,35,50,100,70,335,0.0629,44.8
1631170,Jaime Jaquez Jr.,MIA,90,95,79,75,55,105,499,701,hawlucha,fighting,flying,78,92,75,74,63,118,500,0.0402,86.5
1631222,Jake LaRavia,LAL,90,62,65,60,70,90,437,660,diggersby,normal,ground,85,56,77,50,77,78,423,0.0519,64.6
1627751,Jakob Poeltl,TOR,58,106,80,45,55,105,449,85,dodrio,normal,flying,60,110,70,60,60,110,470,0.0433,83.1
1628973,Jalen Brunson,NYK,115,130,35,135,50,150,615,795,pheromosa,bug,fighting,71,137,37,137,37,151,570,0.0785,26.1
1631105,Jalen Duren,DET,85,128,127,55,59,109,563,794,buzzwole,bug,fighting,107,139,139,53,53,79,570,0.0725,31.6
1630224,Jalen Green,PHX,45,100,100,83,107,46,481,442,spiritomb,ghost,dark,50,92,108,92,108,35,485,0.0391,88.0
1630552,Jalen Johnson,ATL,110,123,100,115,80,65,593,800,necrozma,psychic,,97,107,101,127,89,79,600,0.0488,71.6
1629618,Jalen Pickett,DEN,45,35,85,40,63,25,293,616,shelmet,bug,,50,40,85,40,65,25,305,0.0246,99.2
1630188,Jalen Smith,CHI,55,90,130,85,40,95,495,638,cobalion,steel,fighting,91,90,129,90,72,108,580,0.0933,14.0
1630591,Jalen Suggs,ORL,70,84,60,100,130,112,556,640,virizion,grass,fighting,91,90,72,90,129,108,580,0.0478,73.9
1631114,Jalen Williams,OKC,50,95,80,90,65,70,450,354,banette,ghost,,64,115,65,83,63,65,455,0.0663,40.2
1630592,Jalen Wilson,BKN,45,30,35,45,30,40,225,714,noibat,flying,dragon,40,30,35,45,40,55,245,0.0796,24.3
1627750,Jamal Murray,DEN,130,125,50,150,60,50,565,717,yveltal,dark,flying,126,131,95,131,98,99,680,0.1273,4.2
1642347,Jamal Shead,TOR,80,35,30,99,85,40,369,578,duosion,psychic,,65,40,50,125,60,30,370,0.1226,4.8
1631123,Jamaree Bouyea,PHX,40,49,65,31,110,40,335,592,frillish-male,water,ghost,55,40,50,65,85,40,335,0.1435,1.6
201935,James Harden,CLE,107,120,57,127,80,25,516,591,amoonguss,grass,poison,114,85,70,85,80,30,464,0.116,5.8
1642364,Jamir Watkins,WAS,54,73,65,55,65,70,382,33,nidorino,poison,,61,72,57,55,55,65,365,0.0414,85.3
1642419,Jamison Battle,TOR,20,50,70,40,45,31,256,599,klink,steel,,40,55,70,45,60,30,300,0.0935,13.6
1641716,Jarace Walker,IND,83,55,60,60,70,35,363,682,spritzee,fairy,,78,52,60,63,65,23,341,0.0414,85.3
1642272,Jared McCain,OKC,59,40,58,61,55,79,352,677,espurr,psychic,,62,48,54,63,60,68,355,0.0437,82.3
1628991,Jaren Jackson Jr.,UTA,68,108,120,90,150,50,586,719,diancie,rock,fairy,50,100,150,100,150,50,600,0.0628,45.4
1629020,Jarred Vanderbilt,LAL,55,55,50,40,105,70,375,676,furfrou,normal,,75,80,60,65,90,102,472,0.1293,3.7
1628386,Jarrett Allen,CLE,70,120,130,50,75,96,541,470,leafeon,grass,,65,110,130,60,65,95,525,0.0339,95.0
1642859,Jase Richardson,ORL,35,47,40,45,80,75,322,37,vulpix,fire,,38,41,40,50,65,65,299,0.064,42.9
1642914,Javon Small,MEM,45,60,70,85,85,59,404,583,vanillish,ice,,51,65,65,80,75,59,395,0.0364,91.7
1629750,Javonte Green,DET,68,65,80,45,79,65,402,159,croconaw,water,,65,80,80,59,63,58,405,0.0672,38.5
1629637,Jaxson Hayes,LAL,60,100,65,40,70,20,355,47,parasect,bug,grass,60,95,80,60,80,30,405,0.0767,28.2
1630643,Jay Huff,IND,75,90,107,60,100,40,472,416,vespiquen,bug,flying,70,80,102,80,102,40,474,0.0498,69.8
1627759,Jaylen Brown,BOS,108,135,105,95,60,85,588,244,entei,fire,,115,115,85,90,75,100,580,0.0623,46.4
1641740,Jaylen Clark,MIN,47,40,75,40,95,30,327,345,lileep,rock,grass,66,41,77,61,87,23,355,0.0889,17.2
1642377,Jaylen Wells,MEM,78,75,50,86,80,65,434,2,ivysaur,grass,poison,60,62,63,80,80,60,405,0.0641,42.5
1631119,Jaylin Williams,OKC,60,55,95,65,95,85,455,334,altaria,dragon,flying,75,70,90,70,105,80,490,0.0529,61.0
1642281,Jaylon Tyson,CLE,76,76,90,75,60,90,467,288,vigoroth,normal,,80,80,80,55,55,90,440,0.052,64.2
1628369,Jayson Tatum,BOS,20,111,110,114,131,20,506,477,dusknoir,ghost,,45,100,135,65,135,45,525,0.1289,4.0
203924,Jerami Grant,POR,75,100,50,95,50,70,440,414,mothim,bug,flying,70,94,50,94,50,66,424,0.0204,100.0
1642847,Jeremiah Fears,NOP,90,71,40,63,60,60,384,274,nuzleaf,grass,dark,70,70,40,60,40,60,340,0.0786,25.5
1630579,Jericho Sims,MIL,62,99,60,38,55,55,369,749,mudbray,ground,,70,100,70,45,55,45,385,0.047,74.6
1641724,Jett Howard,ORL,40,30,48,54,30,20,222,218,slugma,fire,,40,40,40,70,40,20,250,0.0966,11.1
1628975,Jevon Carter,ORL,45,38,40,40,100,40,303,96,drowzee,psychic,,60,48,45,43,90,42,328,0.0682,36.8
202710,Jimmy Butler III,GSW,60,117,50,97,105,110,539,466,electivire,electric,,75,123,67,95,85,95,540,0.0636,43.7
1629111,Jock Landale,ATL,70,75,80,54,33,55,367,696,tyrunt,rock,dragon,58,89,77,45,45,48,362,0.0685,36.0
203954,Joel Embiid,PHI,60,130,120,95,85,30,520,781,dhelmise,ghost,grass,70,131,100,86,90,40,517,0.0513,66.3
1628381,John Collins,LAC,80,101,85,48,70,60,444,569,garbodor,poison,,80,95,82,60,82,75,474,0.0515,65.5
1629723,John Konchar,UTA,55,67,43,45,150,105,465,73,tentacruel,water,poison,80,70,65,80,120,100,515,0.1167,5.6
1642277,Johnny Furphy,IND,39,52,55,53,50,106,355,25,pikachu,electric,,35,55,40,50,50,90,320,0.0672,38.5
202685,Jonas Valanciunas,DEN,45,75,90,23,25,20,278,524,roggenrola,rock,,55,75,85,25,25,15,280,0.0445,79.8
1628371,Jonathan Isaac,ORL,20,45,98,20,115,20,318,355,duskull,ghost,,20,40,90,30,90,25,295,0.0945,12.7
1630228,Jonathan Kuminga,ATL,45,73,77,45,108,77,425,778,mimikyu-disguised,ghost,fairy,55,90,80,50,105,96,476,0.0625,45.8
203903,Jordan Clarkson,NYK,60,60,60,50,25,65,320,511,pansage,grass,,50,53,48,53,48,64,316,0.0907,15.5
1630692,Jordan Goodwin,PHX,70,50,65,77,75,100,437,678,meowstic-male,psychic,,74,48,76,83,81,104,466,0.0335,95.4
1641722,Jordan Hawkins,NOP,40,20,40,35,75,50,260,165,ledyba,bug,flying,40,20,30,40,80,55,265,0.0504,68.0
1641757,Jordan Miller,LAC,62,75,65,53,65,45,365,259,marshtomp,water,ground,70,85,70,60,70,50,405,0.0441,80.7
1629673,Jordan Poole,NOP,50,60,45,80,70,30,335,43,oddish,grass,poison,45,50,55,75,65,30,320,0.0506,67.2
1641775,Jordan Walsh,BOS,60,61,95,49,47,36,348,104,cubone,ground,,50,50,95,40,50,35,320,0.0529,61.0
1630631,Jose Alvarado,NYK,65,55,35,69,95,52,371,670,floette,fairy,,54,45,47,75,98,52,371,0.0546,57.0
1630581,Josh Giddey,CHI,75,88,80,127,55,105,530,469,yanmega,bug,flying,86,76,86,116,56,95,515,0.0438,81.5
1630182,Josh Green,CHA,50,50,45,55,150,80,430,122,mr-mime,psychic,fairy,40,45,65,100,120,90,460,0.1339,2.4
1628404,Josh Hart,NYK,85,83,65,95,70,109,507,581,swanna,water,flying,75,87,63,87,63,98,473,0.0384,89.6
1631169,Josh Minott,BKN,45,75,85,45,45,65,360,624,pawniard,dark,steel,45,85,70,40,40,60,340,0.0571,52.0
1629006,Josh Okogie,HOU,65,30,65,50,54,73,337,188,skiploom,grass,flying,55,45,50,45,65,80,340,0.0806,23.3
201950,Jrue Holiday,POR,70,90,70,125,95,65,515,467,magmortar,fire,,75,95,67,125,95,83,540,0.0371,90.7
1630577,Julian Champagnie,SAS,100,80,80,102,60,66,488,537,seismitoad,water,ground,105,95,75,85,75,74,509,0.0586,50.5
1631124,Julian Strawther,DEN,45,55,35,40,30,45,250,403,shinx,electric,,45,65,34,40,34,45,263,0.0422,84.7
203944,Julius Randle,MIN,122,120,80,105,48,55,530,675,pangoro,fighting,dark,95,124,78,69,71,58,495,0.0992,9.8
1630551,Justin Champagnie,WAS,65,75,70,55,80,60,405,634,zweilous,dark,dragon,72,85,70,65,70,58,420,0.0455,78.3
1642348,Justin Edwards,PHI,50,52,35,55,30,40,262,753,fomantis,grass,,40,55,35,50,35,35,250,0.053,60.6
203994,Jusuf Nurkić,UTA,55,70,120,56,92,50,443,105,marowak,ground,,60,80,110,50,80,45,425,0.0478,73.9
1642880,Kam Jones,IND,35,28,40,55,55,50,263,281,kirlia,psychic,fairy,38,35,35,65,55,50,278,0.05,69.6
