PLAYER_ID,name,team,hp,attack,defense,sp_attack,sp_defense,speed,base_stat_total,norm_height,norm_weight,norm_ppg,norm_ts_pct,norm_on_ball_def_fg_pct,norm_blk,norm_reb,norm_ast_minus_tov,norm_net_off_rating,norm_stl,norm_net_def_rating,norm_charges_per_min,norm_loose_balls_per_min,norm_box_outs_per_min,norm_stl_per_min
1631097,Bennedict Mathurin,LAC,60,105,58,48,71,32,374,0.3529,0.3846,0.5,0.4513,0.4489,0.0645,0.3952,0.1392,0.5215,0.3182,0.5486,0.0456,0.2517,0.1292,0.1516
1643016,Bez Mbeng,UTA,45,64,70,70,120,71,440,0.2941,0.1923,0.2013,0.3816,0.6311,0.0968,0.2661,0.443,0.3957,1.0,0.512,0.0,0.319,0.0454,0.5265
1641731,Bilal Coulibaly,WAS,60,70,77,69,80,60,416,0.4706,0.2692,0.3145,0.3287,0.5467,0.3226,0.3065,0.2658,0.5706,0.5455,0.504,0.1045,0.2366,0.0597,0.3496
1631104,Blake Wesley,POR,45,40,30,35,50,30,230,0.2941,0.2308,0.0975,0.273,0.32,0.0645,0.0645,0.2405,0.3037,0.1818,0.5247,0.0,0.1748,0.0642,0.2934
1626171,Bobby Portis Jr.,MIL,95,95,55,60,46,50,401,0.5882,0.6923,0.3774,0.4847,0.3911,0.0645,0.4758,0.1899,0.546,0.2273,0.4912,0.0283,0.3746,0.4003,0.1355
203992,Bogdan Bogdanović,LAC,65,55,44,40,55,25,284,0.3529,0.5,0.1792,0.312,0.4756,0.0323,0.1694,0.2405,0.3497,0.1364,0.547,0.0,0.3033,0.0681,0.0967
1630538,Bones Hyland,MIN,30,73,45,75,80,65,368,0.1765,0.0692,0.2138,0.5181,0.5244,0.0645,0.1048,0.3165,0.5491,0.2273,0.5885,0.0824,0.444,0.0494,0.2334
1642382,Branden Carlson,OKC,86,60,62,40,25,20,293,0.7647,0.4615,0.1289,0.5571,0.5556,0.1935,0.2016,0.1519,0.4294,0.0455,0.3684,0.0,0.0659,0.3919,0.0703
1641764,Brandin Podziemski,GSW,54,92,68,70,100,108,492,0.2941,0.3462,0.3805,0.4735,0.5467,0.0645,0.371,0.3797,0.4724,0.4545,0.6013,0.6746,0.295,0.0997,0.2557
1627742,Brandon Ingram,TOR,58,120,90,85,31,23,407,0.5294,0.2308,0.6226,0.4457,0.6444,0.2258,0.4113,0.2785,0.6564,0.3182,0.4067,0.0,0.2635,0.0728,0.1258
1641706,Brandon Miller,CHA,60,115,95,90,85,52,497,0.4706,0.3077,0.5818,0.4485,0.6844,0.2258,0.3548,0.2152,0.7485,0.4091,0.5518,0.0677,0.3906,0.0541,0.2063
1630314,Brandon Williams,DAL,36,85,50,100,55,85,411,0.1176,0.2308,0.3553,0.4429,0.5022,0.0968,0.1935,0.3671,0.6963,0.3636,0.4912,0.0925,0.5715,0.0772,0.2713
1641729,Brice Sensabaugh,UTA,75,100,45,55,50,81,406,0.4118,0.5769,0.4151,0.493,0.4667,0.0645,0.2097,0.1392,0.5706,0.2727,0.4896,0.3785,0.3333,0.1205,0.1786
1642355,Bronny James,LAL,45,30,20,30,55,50,230,0.1765,0.3846,0.0377,0.2897,0.2711,0.0323,0.0,0.1899,0.2362,0.1818,0.5407,0.0,0.2409,0.0837,0.4063
201572,Brook Lopez,LAC,200,65,108,55,70,30,528,0.8235,0.9385,0.2138,0.3872,0.7511,0.3871,0.25,0.1772,0.5245,0.2273,0.563,0.0,0.1772,0.4649,0.159
1642964,Brooks Barnhizer,OKC,69,20,40,20,25,31,205,0.3529,0.5385,0.0,0.1058,0.4622,0.0323,0.121,0.1519,0.0153,0.0909,0.3764,0.0,0.2183,0.1628,0.2191
1628971,Bruce Brown,DEN,50,65,75,30,66,35,321,0.2941,0.3231,0.195,0.415,0.6578,0.0645,0.2742,0.2405,0.2331,0.4091,0.5136,0.0,0.2055,0.0977,0.2752
1631121,Bryce McGowens,NOP,50,73,40,85,45,98,391,0.4118,0.2308,0.2013,0.5487,0.4756,0.0645,0.129,0.2532,0.6933,0.2273,0.4833,0.6516,0.2337,0.1349,0.1681
1642267,Bub Carrington,WAS,45,75,45,80,31,35,311,0.2941,0.2308,0.283,0.3983,0.4311,0.0645,0.2339,0.4051,0.5061,0.2273,0.429,0.0,0.3948,0.1076,0.1084
1627741,Buddy Hield,ATL,60,65,48,61,25,95,354,0.2941,0.4615,0.1855,0.4318,0.5156,0.0645,0.1452,0.1772,0.6074,0.3182,0.3477,0.0,0.7102,0.0417,0.3503
203468,CJ McCollum,ATL,43,107,70,95,130,40,485,0.2353,0.2308,0.5346,0.4262,0.6356,0.1613,0.2258,0.3797,0.6319,0.3182,0.6906,0.0,0.4233,0.05,0.1532
1630595,Cade Cunningham,DET,69,120,116,151,70,80,606,0.4118,0.4615,0.6981,0.4206,0.7556,0.2581,0.4032,0.8987,0.8742,0.5909,0.4769,0.0,0.6128,0.0989,0.2779
1631126,Caleb Love,POR,50,56,48,50,45,20,269,0.2353,0.4,0.2736,0.234,0.5244,0.0323,0.1452,0.2658,0.4202,0.2273,0.4833,0.0,0.2133,0.0432,0.1716
1628997,Caleb Martin,DAL,58,35,65,35,80,101,374,0.3529,0.3462,0.0692,0.3148,0.6311,0.0968,0.1613,0.2025,0.3344,0.2727,0.5726,0.3698,0.452,0.1259,0.3296
1642353,Cam Christie,LAC,50,29,65,30,90,35,299,0.3529,0.2308,0.0346,0.1978,0.72,0.0323,0.0726,0.1392,0.2853,0.0909,0.6523,0.0,0.2764,0.0685,0.2191
1642285,Cam Spencer,MEM,50,95,39,127,68,59,438,0.2353,0.3462,0.2956,0.6574,0.4089,0.0645,0.1613,0.6582,0.6718,0.2727,0.5502,0.0862,0.4134,0.0939,0.1753
1630560,Cam Thomas,MIL,50,75,20,85,24,20,274,0.2353,0.3846,0.3711,0.3259,0.2133,0.0323,0.0968,0.2152,0.7362,0.0455,0.3684,0.0977,0.1134,0.0355,0.0037
1641715,Cam Whitmore,WAS,72,63,55,35,45,105,375,0.4118,0.5385,0.2358,0.3203,0.52,0.129,0.1855,0.0886,0.4233,0.2727,0.4721,0.0,0.8838,0.1455,0.2789
1629661,Cameron Johnson,DEN,70,98,70,101,65,60,464,0.5294,0.3846,0.3302,0.6017,0.5911,0.129,0.2661,0.3038,0.8006,0.2727,0.5359,0.2019,0.3712,0.1271,0.1196
1626166,Cameron Payne,PHI,39,52,50,50,89,110,390,0.1765,0.1769,0.1792,0.2813,0.5422,0.0968,0.121,0.3797,0.2822,0.4545,0.5566,0.5635,0.2245,0.0614,0.4798
1627747,Caris LeVert,DET,64,54,75,35,65,80,373,0.4706,0.3462,0.1792,0.2925,0.6844,0.2258,0.121,0.2785,0.2485,0.3636,0.5231,0.0,0.5491,0.1009,0.326
1642868,Carter Bryant,SAS,69,40,80,25,50,60,324,0.4118,0.4615,0.0786,0.3148,0.7556,0.0968,0.1613,0.1392,0.2577,0.0455,0.5486,0.119,0.4623,0.1685,0.0716
1641717,Cason Wallace,OKC,45,63,85,80,131,90,494,0.2353,0.2692,0.217,0.3482,0.7689,0.129,0.2097,0.3291,0.5859,0.8182,0.571,0.0,0.4414,0.1205,0.5378
1642907,Cedric Coward,MEM,60,90,91,92,90,95,518,0.3529,0.3538,0.3742,0.4791,0.6711,0.129,0.4355,0.2532,0.7393,0.2273,0.6156,0.0796,0.8285,0.1011,0.1222
1643052,Chaney Johnson,BKN,70,77,110,70,87,95,509,0.4706,0.4615,0.2044,0.6184,0.7956,0.1613,0.3306,0.2278,0.6196,0.3636,0.5774,0.0,0.6134,0.453,0.3022
1631096,Chet Holmgren,OKC,80,125,200,70,89,37,601,0.8235,0.3692,0.4843,0.6685,0.8622,0.6129,0.6774,0.1266,0.7209,0.2273,0.6124,0.0237,0.3154,0.3301,0.1007
1631128,Christian Braun,DEN,69,90,70,100,70,20,419,0.4118,0.4615,0.3239,0.5404,0.56,0.0968,0.3468,0.3291,0.7577,0.2727,0.5566,0.0,0.2668,0.1008,0.1115
1631132,Christian Koloko,ATL,86,24,71,24,50,85,340,0.7059,0.5,0.0314,0.1114,0.6,0.2903,0.2016,0.1266,0.184,0.1818,0.5136,0.0,0.5886,0.3331,0.2484
203991,Clint Capela,HOU,103,39,131,40,95,109,517,0.6471,0.7385,0.066,0.3538,0.9156,0.2581,0.3306,0.1392,0.4571,0.1818,0.6475,0.0556,0.7375,0.5877,0.2723
1629632,Coby White,CHA,55,112,67,95,50,85,464,0.2941,0.3846,0.4937,0.507,0.64,0.0323,0.2339,0.2911,0.7239,0.1818,0.5183,0.4105,0.4016,0.1252,0.0941
1642262,Cody Williams,UTA,58,60,45,60,50,45,318,0.5294,0.2308,0.2233,0.3092,0.4222,0.129,0.2016,0.2278,0.5245,0.3182,0.4817,0.0,0.4144,0.0429,0.2056
1630175,Cole Anthony,MIL,40,45,40,40,76,95,336,0.1765,0.1923,0.1572,0.195,0.44,0.0968,0.1613,0.3165,0.2423,0.2273,0.5805,0.1368,0.6475,0.0447,0.2667
1631221,Collin Gillespie,PHX,40,85,58,110,95,115,503,0.1176,0.2692,0.3459,0.4513,0.5111,0.0645,0.2903,0.4937,0.6933,0.5,0.5614,0.3601,0.7371,0.0784,0.2848
1642867,Collin Murray-Boyles,TOR,80,76,95,56,85,72,464,0.4706,0.6538,0.2138,0.5794,0.6756,0.2903,0.3629,0.2278,0.4969,0.3636,0.563,0.0625,0.4184,0.3233,0.2761
1629012,Collin Sexton,CHI,43,110,75,75,95,65,463,0.2353,0.2308,0.4308,0.5627,0.7556,0.0323,0.1452,0.2658,0.6043,0.4545,0.5774,0.0289,0.4154,0.066,0.322
1642843,Cooper Flagg,DAL,70,108,105,95,70,67,515,0.5882,0.3462,0.6069,0.376,0.6356,0.2903,0.5,0.3924,0.6258,0.5,0.4992,0.0,0.5528,0.0823,0.2306
1630557,Corey Kispert,ATL,70,80,60,32,25,40,307,0.4118,0.4923,0.2358,0.546,0.6356,0.0645,0.1452,0.2152,0.2761,0.0909,0.4051,0.0736,0.4324,0.0521,0.0607
1641854,Craig Porter Jr.,CLE,35,43,70,85,81,80,394,0.1176,0.1538,0.0881,0.3092,0.6133,0.1935,0.2339,0.4051,0.5491,0.3636,0.5582,0.0,0.5216,0.0749,0.3554
1626156,D'Angelo Russell,WAS,45,60,60,80,60,57,362,0.2353,0.2538,0.2673,0.273,0.6489,0.0323,0.1452,0.3797,0.5307,0.1818,0.5439,0.144,0.3958,0.051,0.1486
1631342,Daeqwon Plowden,SAC,60,78,50,65,45,35,333,0.2941,0.4308,0.2862,0.4429,0.4978,0.0645,0.2016,0.1772,0.6288,0.2727,0.4753,0.0778,0.2537,0.1157,0.1503
1631207,Dalen Terry,PHI,62,35,58,35,100,109,399,0.4118,0.3846,0.0629,0.3064,0.6089,0.0968,0.1048,0.2278,0.3067,0.2273,0.6619,0.1785,0.682,0.0907,0.3717
1642261,Dalton Knecht,LAL,65,45,48,20,50,65,293,0.4118,0.4231,0.0786,0.4318,0.5511,0.0645,0.0726,0.1139,0.1871,0.0455,0.5486,0.3354,0.3285,0.1096,0.0907
1629655,Daniel Gafford,DAL,110,93,100,40,75,100,518,0.6471,0.8077,0.2453,0.7354,0.5467,0.4194,0.5161,0.1139,0.4571,0.3182,0.5518,0.1577,0.5508,0.4671,0.2396
1642450,Daniss Jenkins,DET,30,62,50,70,80,90,382,0.2941,0.0385,0.239,0.312,0.5244,0.0645,0.1452,0.4051,0.4448,0.3636,0.555,0.0,0.6824,0.0627,0.306
1642874,Danny Wolf,BKN,105,60,95,45,95,29,429,0.7059,0.6923,0.2264,0.3008,0.7067,0.1935,0.3548,0.2278,0.3957,0.1818,0.6427,0.0,0.2606,0.2042,0.129
1629636,Darius Garland,LAC,38,115,55,104,40,45,397,0.1176,0.2462,0.5377,0.4708,0.5733,0.0645,0.1532,0.5949,0.5307,0.4091,0.4115,0.0915,0.3119,0.0324,0.2101
1630558,Davion Mitchell,MIA,35,75,55,135,65,75,440,0.0588,0.3231,0.239,0.4708,0.56,0.0645,0.1774,0.7468,0.7454,0.4091,0.512,0.2632,0.3722,0.0756,0.2232
1630549,Day'Ron Sharpe,BKN,110,80,78,62,120,100,550,0.6471,0.8077,0.2201,0.6267,0.5156,0.129,0.5,0.1899,0.5982,0.4545,0.6443,0.0,0.565,0.5021,0.4291
1628368,De'Aaron Fox,SAS,40,110,75,125,75,60,485,0.2353,0.1923,0.5314,0.4596,0.6489,0.0968,0.2661,0.6076,0.7209,0.5,0.5072,0.0662,0.3971,0.024,0.2555
1629631,De'Andre Hunter,SAC,71,80,51,50,37,30,319,0.4706,0.4692,0.3774,0.3677,0.4844,0.0323,0.2903,0.1519,0.5153,0.2727,0.4434,0.0,0.2571,0.1456,0.153
1629001,De'Anthony Melton,GSW,44,70,35,74,116,110,449,0.1765,0.3077,0.3333,0.2925,0.32,0.129,0.2177,0.2025,0.6626,0.6818,0.5821,0.0,0.7588,0.0778,0.5217
201942,DeMar DeRozan,SAC,69,117,38,109,35,58,426,0.4118,0.4615,0.5252,0.5042,0.3733,0.0968,0.1935,0.481,0.6933,0.4091,0.3892,0.1096,0.37,0.0836,0.1981
1629731,Dean Wade,CLE,80,55,85,74,77,43,414,0.5882,0.5231,0.1289,0.4652,0.7067,0.129,0.2984,0.2658,0.5982,0.2727,0.5694,0.0,0.3195,0.3075,0.1924
1629028,Deandre Ayton,LAL,113,110,100,45,46,40,454,0.7647,0.7077,0.3396,0.7326,0.5378,0.3226,0.6048,0.0633,0.5675,0.2273,0.4912,0.0,0.3935,0.263,0.1119
1627749,Dejounte Murray,NOP,40,104,38,110,110,85,487,0.2941,0.1538,0.4717,0.4652,0.2622,0.0645,0.3952,0.4937,0.6994,0.6818,0.5678,0.0,0.5386,0.0375,0.4181
1630166,Deni Avdija,POR,79,130,80,128,33,40,490,0.5294,0.5231,0.7075,0.5209,0.5244,0.1935,0.5161,0.481,0.8528,0.3182,0.4083,0.0,0.4198,0.0716,0.1288
203471,Dennis Schröder,CLE,30,66,55,90,50,75,366,0.1176,0.1154,0.2862,0.3148,0.5644,0.0645,0.1774,0.5063,0.4693,0.3182,0.4785,0.2827,0.3746,0.0585,0.2068
1642852,Derik Queen,NOP,95,75,95,80,40,68,453,0.5882,0.6923,0.3145,0.3705,0.5556,0.2903,0.5323,0.2911,0.6227,0.4091,0.4242,0.1368,0.3309,0.2623,0.2667
1627884,Derrick Jones Jr.,LAC,62,80,100,75,75,40,432,0.4118,0.3846,0.2642,0.5209,0.76,0.3226,0.2419,0.1899,0.6933,0.3636,0.5407,0.0,0.35,0.0607,0.2092
1628401,Derrick White,BOS,45,85,120,115,120,70,555,0.2941,0.2308,0.4654,0.3231,0.7689,0.4194,0.3145,0.5823,0.6595,0.4545,0.6411,0.2006,0.4312,0.0459,0.1999
1630217,Desmond Bane,ORL,65,125,95,100,80,63,528,0.4118,0.4231,0.5786,0.5404,0.7733,0.1613,0.2903,0.3797,0.7147,0.4091,0.5423,0.0407,0.5134,0.0865,0.1783
1626164,Devin Booker,PHX,60,130,79,115,63,60,507,0.3529,0.3538,0.7673,0.4791,0.6711,0.0968,0.2742,0.481,0.7699,0.3182,0.5199,0.0613,0.5075,0.1179,0.1276
1642269,Devin Carter,SAC,41,55,35,80,80,70,361,0.1765,0.2692,0.2264,0.2646,0.32,0.0645,0.2258,0.2785,0.6196,0.3636,0.5534,0.0,0.5062,0.0122,0.3436
1630170,Devin Vassell,SAS,55,90,77,105,60,30,417,0.3529,0.3077,0.3836,0.4485,0.64,0.129,0.2823,0.3165,0.8221,0.3636,0.5056,0.0,0.2883,0.0391,0.1761
1628415,Dillon Brooks,PHX,75,100,65,55,45,47,387,0.4706,0.5,0.5818,0.3538,0.6089,0.0645,0.25,0.1139,0.6074,0.4091,0.4402,0.045,0.3725,0.0711,0.2054
1627734,Domantas Sabonis,SAC,90,102,54,75,45,93,459,0.6471,0.6154,0.4434,0.493,0.1289,0.0645,0.879,0.2911,0.5767,0.3636,0.4482,0.0,0.6715,0.5545,0.183
1631230,Dominick Barlow,PHI,80,70,83,57,85,80,455,0.5882,0.4923,0.1887,0.5125,0.6222,0.2258,0.3468,0.1646,0.5613,0.3636,0.563,0.0,0.6257,0.1096,0.2478
1642270,Donovan Clingan,POR,200,90,180,90,40,45,645,0.8824,0.9231,0.327,0.532,0.6667,0.5484,0.8952,0.2278,0.7362,0.2273,0.4641,0.0252,0.3471,0.4767,0.1119
1628378,Donovan Mitchell,CLE,48,137,70,125,90,65,535,0.1765,0.4231,0.8239,0.5571,0.5689,0.0968,0.3226,0.481,0.8252,0.6364,0.5231,0.0,0.4397,0.0734,0.3079
1628978,Donte DiVincenzo,MIN,50,82,72,105,100,80,489,0.2941,0.3308,0.3302,0.429,0.6178,0.129,0.2903,0.4177,0.7423,0.5455,0.5758,0.0,0.5969,0.0564,0.2905
1627827,Dorian Finney-Smith,HOU,70,25,45,30,75,20,265,0.4706,0.4615,0.0503,0.1086,0.4711,0.0645,0.1613,0.1646,0.319,0.1364,0.5965,0.0,0.2126,0.1863,0.127
203926,Doug McDermott,SAC,75,55,85,37,67,20,339,0.4706,0.5,0.1258,0.4485,0.8933,0.0323,0.0645,0.1646,0.3804,0.0455,0.6061,0.0,0.1745,0.0197,0.0358
1642962,Drake Powell,BKN,50,50,53,30,65,36,284,0.3529,0.2692,0.1509,0.3008,0.5867,0.0645,0.1048,0.1646,0.2669,0.2273,0.547,0.0,0.3438,0.0998,0.1692
203110,Draymond Green,GSW,72,62,90,79,63,65,431,0.4118,0.5385,0.2107,0.3538,0.6533,0.1935,0.4032,0.4684,0.4264,0.3636,0.5104,0.1742,0.3061,0.3035,0.2039
1629234,Drew Eubanks,SAC,95,55,50,38,60,50,348,0.6471,0.6538,0.1101,0.5348,0.44,0.1935,0.2016,0.0886,0.4571,0.1364,0.5582,0.1045,0.227,0.4324,0.185
1630696,Dru Smith,MIA,45,50,80,42,105,160,482,0.1765,0.3308,0.1226,0.3315,0.7511,0.0968,0.1613,0.3418,0.2638,0.5909,0.5789,0.7556,0.4995,0.1189,0.6626
1629130,Duncan Robinson,DET,70,98,75,111,35,40,429,0.4706,0.4231,0.3302,0.6017,0.7022,0.0968,0.1774,0.2911,0.9233,0.2273,0.445,0.1998,0.2244,0.1034,0.1105
203939,Dwight Powell,DAL,90,50,50,65,80,123,458,0.6471,0.6154,0.0503,0.7967,0.4222,0.0968,0.2903,0.1646,0.638,0.1818,0.5981,0.3801,0.6939,0.59,0.2211
1642928,Dylan Cardwell,SAC,100,55,130,55,120,85,545,0.6471,0.7308,0.1164,0.4958,0.6533,0.4839,0.5645,0.1772,0.5337,0.2727,0.6938,0.0,0.5579,0.5209,0.2147
1642844,Dylan Harper,SAS,60,82,80,95,79,76,472,0.3529,0.4231,0.3176,0.4485,0.7244,0.0968,0.2339,0.4304,0.5798,0.3182,0.5582,0.0,0.6501,0.033,0.227
1630700,Dyson Daniels,ATL,60,75,90,135,130,110,600,0.4706,0.3,0.3208,0.3593,0.6178,0.129,0.5081,0.6329,0.8558,0.8636,0.5534,0.0824,0.7256,0.0831,0.4413
1630604,E.J. Liddell,BKN,75,59,40,60,60,62,356,0.4118,0.6154,0.1258,0.5209,0.3778,0.129,0.1774,0.1519,0.589,0.0455,0.5805,0.2553,0.2964,0.456,0.0503
1642856,Egor Dëmin,BKN,64,74,45,95,80,60,418,0.5294,0.3077,0.2704,0.4123,0.4267,0.0968,0.2177,0.3165,0.6871,0.3182,0.5694,0.1629,0.338,0.1094,0.1955
1641989,Elijah Harkless,UTA,45,40,31,90,110,72,388,0.2353,0.2692,0.1604,0.1616,0.3289,0.0645,0.121,0.3544,0.6258,0.5,0.6061,0.2607,0.1495,0.1278,0.4146
1630679,Ethan Thompson,IND,49,50,65,65,115,60,404,0.2941,0.2692,0.1667,0.2841,0.6667,0.0968,0.1371,0.2405,0.5613,0.2273,0.6922,0.3354,0.1675,0.2155,0.1753
1630596,Evan Mobley,CLE,80,115,150,85,75,40,545,0.7059,0.4231,0.5189,0.5097,0.7289,0.5484,0.6855,0.3291,0.6074,0.2727,0.563,0.0,0.3609,0.3668,0.1109
1630532,Franz Wagner,ORL,80,120,70,85,85,60,500,0.6471,0.4615,0.5943,0.4875,0.5556,0.0968,0.379,0.3165,0.6166,0.3636,0.5726,0.0684,0.4286,0.154,0.1804
1641713,GG Jackson,MEM,75,90,65,65,54,38,387,0.5882,0.3846,0.3396,0.4958,0.4844,0.2581,0.3065,0.1139,0.7025,0.2273,0.5199,0.0,0.3702,0.0522,0.1635
