PLAYER_ID,name,team,hp,attack,defense,sp_attack,sp_defense,speed,base_stat_total,pokemon_id,pokemon_name,pokemon_type1,pokemon_type2,pokemon_hp,pokemon_attack,pokemon_defense,pokemon_sp_attack,pokemon_sp_defense,pokemon_speed,pokemon_base_stat_total,total_stat_difference,match_quality_percentile
1641706,Brandon Miller,CHA,85,105,95,110,80,60,535,503,samurott,water,,95,100,85,108,70,70,528,0.039,87.7
1630314,Brandon Williams,DAL,70,82,52,70,56,97,427,726,torracat,fire,,65,85,50,80,50,90,420,0.0353,93.0
1641729,Brice Sensabaugh,UTA,75,95,32,70,57,70,399,402,kricketune,bug,,77,85,51,55,51,65,384,0.07,26.6
201572,Brook Lopez,LAC,74,60,110,60,85,20,409,222,corsola,water,rock,65,55,95,65,95,35,410,0.0637,35.4
1628971,Bruce Brown,DEN,85,50,40,29,90,20,314,96,drowzee,psychic,,60,48,45,43,90,42,328,0.1138,2.0
1631121,Bryce McGowens,NOP,45,56,30,65,75,107,378,239,elekid,electric,,45,63,37,65,55,95,360,0.0687,28.8
1642267,Bub Carrington,WAS,100,50,44,90,45,65,394,666,vivillon,bug,flying,80,52,50,90,50,89,411,0.0802,15.1
1627741,Buddy Hield,ATL,45,65,68,65,30,103,376,587,emolga,electric,flying,55,75,60,75,60,103,428,0.0884,9.8
203468,CJ McCollum,ATL,97,104,55,100,100,90,546,59,arcanine,fire,,90,110,80,100,80,95,555,0.0612,39.0
1630595,Cade Cunningham,DET,91,125,100,150,100,102,668,484,palkia,water,dragon,90,120,100,150,120,100,680,0.0308,97.4
1631126,Caleb Love,POR,52,60,20,61,80,30,303,704,goomy,dragon,,45,50,35,55,75,40,300,0.0767,17.6
1628997,Caleb Martin,DAL,45,35,70,30,95,84,359,417,pachirisu,electric,,60,45,70,45,90,95,405,0.0691,28.0
1642285,Cam Spencer,MEM,75,70,43,115,55,75,433,267,beautifly,bug,flying,60,70,50,100,50,65,395,0.0603,41.0
1630560,Cam Thomas,MIL,46,68,25,78,25,28,270,69,bellsprout,grass,poison,50,75,35,70,30,40,300,0.07,26.6
1629661,Cameron Johnson,DEN,74,75,52,100,45,80,426,441,chatot,normal,flying,76,65,45,92,42,91,411,0.0445,77.4
1627747,Caris LeVert,DET,58,47,75,35,65,50,330,629,vullaby,dark,flying,70,55,75,45,65,60,370,0.0577,44.3
1642868,Carter Bryant,SAS,45,44,90,25,41,45,290,290,nincada,bug,ground,31,45,90,30,30,40,266,0.069,28.3
1641717,Cason Wallace,OKC,90,55,75,71,130,70,491,226,mantine,water,flying,85,40,70,80,140,70,485,0.0438,80.0
1642907,Cedric Coward,MEM,71,85,95,87,72,121,531,121,starmie,water,psychic,60,75,85,100,85,115,520,0.0502,64.4
1631096,Chet Holmgren,OKC,85,120,150,65,90,60,570,768,golisopod,bug,water,75,125,140,60,90,40,530,0.0464,74.3
1631128,Christian Braun,DEN,65,100,50,85,100,45,445,775,komala,normal,,65,115,65,75,95,65,480,0.0675,31.1
203991,Clint Capela,HOU,50,40,134,29,135,35,423,790,cosmoem,psychic,,43,29,131,29,131,37,400,0.0343,94.0
1629632,Coby White,CHA,60,100,71,100,50,91,472,512,simisage,grass,,75,98,63,98,63,101,498,0.0491,67.2
1642262,Cody Williams,UTA,73,66,60,45,35,75,354,434,stunky,poison,dark,63,63,47,41,41,74,329,0.0533,55.0
1630175,Cole Anthony,MIL,25,45,44,30,40,79,263,19,rattata,normal,,30,56,35,25,35,72,253,0.07,26.6
1631221,Collin Gillespie,PHX,100,60,50,125,101,150,586,135,jolteon,electric,,65,65,60,110,95,130,525,0.0807,14.8
1642867,Collin Murray-Boyles,TOR,60,75,80,40,79,71,405,313,volbeat,bug,,65,73,75,47,85,85,430,0.0438,80.0
1629012,Collin Sexton,CHI,72,91,64,75,90,57,449,119,seaking,water,,80,92,65,65,80,68,450,0.0438,80.0
1642843,Cooper Flagg,DAL,100,110,105,80,75,98,568,445,garchomp,dragon,ground,108,130,95,80,85,102,600,0.0447,77.0
1630557,Corey Kispert,ATL,55,80,65,40,50,80,370,190,aipom,normal,,55,70,55,40,55,85,360,0.0433,81.7
1641854,Craig Porter Jr.,CLE,58,40,78,60,70,65,371,153,bayleef,grass,,60,62,80,63,80,60,405,0.0645,34.9
1631342,Daeqwon Plowden,SAC,45,97,75,75,40,64,396,303,mawile,steel,fairy,50,85,85,55,55,50,380,0.0851,11.1
1631207,Dalen Terry,PHI,30,30,55,30,63,90,298,370,luvdisc,water,,43,30,55,40,65,97,330,0.0571,45.4
1642261,Dalton Knecht,LAL,33,60,35,20,40,23,211,261,poochyena,dark,,35,55,35,30,30,35,220,0.0896,8.7
1629655,Daniel Gafford,DAL,60,90,130,25,82,100,487,472,gliscor,ground,flying,75,95,125,45,75,95,510,0.0549,49.9
1642450,Daniss Jenkins,DET,69,42,35,60,90,90,386,312,minun,electric,,60,40,50,75,85,95,405,0.0612,39.0
1642874,Danny Wolf,BKN,60,50,90,50,100,40,390,222,corsola,water,rock,65,55,95,65,95,35,410,0.0468,72.8
1629636,Darius Garland,LAC,64,105,43,110,51,47,420,332,cacturne,grass,dark,70,115,60,115,60,55,475,0.0545,52.1
1630558,Davion Mitchell,MIA,85,65,48,119,70,100,487,668,pyroar-male,fire,normal,86,68,72,109,66,106,507,0.0547,51.2
1630549,Day'Ron Sharpe,BKN,60,85,80,45,90,70,430,313,volbeat,bug,,65,73,75,47,85,85,430,0.0492,66.9
1628368,De'Aaron Fox,SAS,95,120,55,111,65,65,511,430,honchkrow,dark,flying,100,125,52,105,52,71,505,0.0341,94.7
1629631,De'Andre Hunter,SAC,60,77,60,60,30,30,317,808,meltan,steel,,46,65,65,55,35,34,300,0.0673,31.6
1629001,De'Anthony Melton,GSW,55,69,45,70,80,99,418,253,grovyle,grass,,50,65,45,85,65,95,405,0.0547,51.2
201942,DeMar DeRozan,SAC,106,105,45,85,35,45,421,499,pignite,fire,fighting,90,93,55,70,55,55,418,0.0834,12.7
1629731,Dean Wade,CLE,61,70,75,65,82,65,418,153,bayleef,grass,,60,62,80,63,80,60,405,0.027,98.4
1629028,Deandre Ayton,LAL,84,110,113,30,61,35,433,185,sudowoodo,rock,,70,100,115,30,65,30,410,0.0438,80.0
1630166,Deni Avdija,POR,95,130,100,115,35,60,535,465,tangrowth,grass,,100,100,125,110,50,50,535,0.0815,13.5
203471,Dennis Schröder,CLE,75,51,40,70,56,85,377,666,vivillon,bug,flying,80,52,50,90,50,89,411,0.061,39.7
1642852,Derik Queen,NOP,88,65,100,55,73,35,416,531,audino,normal,,103,60,86,60,86,50,445,0.0683,29.6
1627884,Derrick Jones Jr.,LAC,65,78,80,65,75,42,405,247,pupitar,rock,ground,70,84,70,65,70,51,410,0.0401,85.7
1628401,Derrick White,BOS,126,84,118,125,110,95,658,487,giratina-altered,ghost,dragon,150,100,120,100,120,90,680,0.0595,42.3
1630217,Desmond Bane,ORL,150,112,64,100,130,95,651,792,lunala,psychic,ghost,137,113,89,137,107,97,680,0.078,16.9
1626164,Devin Booker,PHX,90,130,70,110,85,70,555,257,blaziken,fire,fighting,80,120,70,110,70,80,530,0.0422,83.2
1642269,Devin Carter,SAC,40,55,34,60,30,50,269,453,croagunk,poison,fighting,48,61,40,61,40,50,300,0.0541,53.6
1630170,Devin Vassell,SAS,90,73,69,110,67,50,459,556,maractus,grass,,75,86,67,106,67,60,461,0.0493,66.5
1628415,Dillon Brooks,PHX,75,105,55,75,55,40,405,499,pignite,fire,fighting,90,93,55,70,55,55,418,0.0605,40.7
1627734,Domantas Sabonis,SAC,35,105,89,50,35,116,430,632,durant,bug,steel,58,109,112,48,48,109,484,0.0788,16.1
1631230,Dominick Barlow,PHI,75,70,110,40,65,100,460,207,gligar,ground,flying,65,75,105,35,65,85,430,0.0449,76.7
1642270,Donovan Clingan,POR,90,90,150,75,40,50,495,205,forretress,bug,steel,75,90,140,60,60,40,465,0.0675,31.1
1628378,Donovan Mitchell,CLE,100,145,80,135,69,58,587,384,rayquaza,dragon,flying,105,150,90,150,90,95,680,0.0738,22.4
1628978,Donte DiVincenzo,MIN,109,63,75,125,100,95,567,637,volcarona,bug,fire,85,60,65,135,105,100,550,0.0517,61.1
1627827,Dorian Finney-Smith,HOU,37,45,35,30,72,20,239,751,dewpider,water,bug,38,40,52,40,72,27,269,0.0848,11.4
1642962,Drake Powell,BKN,62,53,40,27,50,45,277,48,venonat,bug,poison,60,55,50,40,55,45,305,0.0597,41.9
203110,Draymond Green,GSW,80,65,90,72,75,38,420,723,dartrix,grass,flying,78,75,75,70,70,52,420,0.056,48.1
1629234,Drew Eubanks,SAC,30,63,70,25,55,40,283,374,beldum,steel,psychic,40,55,80,35,60,30,300,0.0759,18.5
1630696,Dru Smith,MIA,56,40,57,35,115,115,418,417,pachirisu,electric,,60,45,70,45,90,95,405,0.0888,9.5
1629130,Duncan Robinson,DET,90,81,80,130,45,80,506,469,yanmega,bug,flying,86,76,86,116,56,95,515,0.0487,68.5
203939,Dwight Powell,DAL,49,62,70,45,55,100,381,61,poliwhirl,water,,65,65,65,50,50,90,385,0.0548,50.5
1642928,Dylan Cardwell,SAC,50,60,131,36,100,50,427,299,nosepass,rock,,30,45,135,45,90,30,375,0.0872,10.6
1642844,Dylan Harper,SAS,70,80,75,72,85,80,462,362,glalie,ice,,80,80,80,80,80,80,480,0.0311,96.7
1630700,Dyson Daniels,ATL,110,80,88,100,118,130,626,243,raikou,electric,,90,85,75,115,100,115,580,0.0613,38.6
1642856,Egor Dëmin,BKN,60,45,60,100,60,95,420,702,dedenne,electric,fairy,67,58,57,81,67,101,431,0.061,39.7
1641989,Elijah Harkless,UTA,30,40,30,68,95,30,293,669,flabebe,fairy,,44,38,39,61,79,42,303,0.0907,7.7
1630679,Ethan Thompson,IND,40,35,39,60,95,95,364,166,ledian,bug,flying,55,35,50,55,110,85,390,0.07,26.6
1630596,Evan Mobley,CLE,90,123,145,65,80,74,577,652,chesnaught,grass,fighting,88,107,122,74,75,64,530,0.057,45.8
1630532,Franz Wagner,ORL,53,116,84,80,44,101,478,85,dodrio,normal,flying,60,110,70,60,60,110,470,0.0673,31.6
1641713,GG Jackson,MEM,60,85,67,62,50,45,369,674,pancham,fighting,,67,82,62,46,48,43,348,0.052,60.4
1629216,Gabe Vincent,ATL,45,20,40,60,30,64,259,694,helioptile,electric,normal,44,38,33,61,43,70,289,0.0879,10.2
203914,Gary Harris,MIL,40,29,31,35,58,32,225,270,lotad,water,grass,40,30,30,40,50,30,220,0.0438,80.0
1627780,Gary Payton II,GSW,57,90,60,50,53,100,410,22,fearow,normal,flying,65,90,65,61,61,100,442,0.0389,88.1
1629018,Gary Trent Jr.,MIL,65,45,37,60,31,20,258,293,whismur,normal,,64,51,23,51,23,28,240,0.0844,11.9
203507,Giannis Antetokounmpo,MIL,55,150,150,95,55,45,550,376,metagross,steel,psychic,80,135,130,95,90,70,600,0.0968,5.3
1629048,Goga Bitadze,ORL,50,85,122,40,50,48,395,75,graveler,rock,ground,55,95,115,45,45,35,390,0.0505,63.4
1641711,Gradey Dick,TOR,55,48,30,40,95,80,348,72,tentacool,water,poison,40,40,35,50,100,70,335,0.068,30.4
1629684,Grant Williams,CHA,40,60,80,70,125,70,445,344,claydol,ground,psychic,60,70,105,70,120,75,500,0.0725,23.5
1628960,Grayson Allen,PHX,70,94,50,110,55,60,439,336,seviper,poison,,73,100,60,100,60,65,458,0.0383,89.6
1627824,Guerschon Yabusele,CHI,50,40,58,43,63,55,309,343,baltoy,ground,psychic,40,40,55,40,70,55,300,0.0424,82.7
1630611,Gui Santos,GSW,65,85,45,60,65,75,395,400,bibarel,normal,water,79,85,60,55,60,71,410,0.0548,50.5
203084,Harrison Barnes,SAS,85,69,50,85,65,65,419,502,dewott,water,,75,75,60,83,60,60,413,0.0409,84.7
1630529,Herbert Jones,NOP,70,53,70,80,128,80,481,326,grumpig,psychic,,80,45,65,90,110,80,470,0.0521,59.8
1642864,Hugo González,BOS,55,52,90,44,70,61,372,629,vullaby,dark,flying,70,55,75,45,65,60,370,0.0594,42.6
1630193,Immanuel Quickley,TOR,95,92,67,130,75,67,526,103,exeggutor,grass,psychic,95,95,85,125,75,55,530,0.0424,82.7
1630171,Isaac Okoro,CHI,75,65,75,65,37,127,444,277,swellow,normal,flying,60,85,60,75,50,125,455,0.0746,21.2
1642268,Isaiah Collier,UTA,70,75,35,80,30,35,325,69,bellsprout,grass,poison,50,75,35,70,30,40,300,0.0733,22.8
1628392,Isaiah Hartenstein,OKC,55,80,150,60,65,115,525,470,leafeon,grass,,65,110,130,60,65,95,525,0.0808,14.6
1630543,Isaiah Jackson,LAC,50,73,80,50,90,52,395,541,swadloon,bug,grass,55,63,90,50,80,42,380,0.0532,55.7
1630198,Isaiah Joe,OKC,70,90,50,90,75,90,465,126,magmar,fire,,65,95,57,100,85,93,495,0.0366,90.9
1630191,Isaiah Stewart,DET,61,89,140,35,35,30,390,305,lairon,steel,rock,60,90,140,50,50,40,430,0.0573,45.0
1627826,Ivica Zubac,IND,68,100,140,50,45,50,453,305,lairon,steel,rock,60,90,140,50,50,40,430,0.0385,88.5
1629630,Ja Morant,MEM,35,100,90,92,45,95,457,117,seadra,water,,55,65,95,95,45,85,440,0.0935,6.7
1642266,Ja'Kobe Walter,TOR,70,55,65,58,90,97,435,189,jumpluff,grass,flying,75,55,70,55,95,110,460,0.0355,92.6
1631095,Jabari Smith Jr.,HOU,150,90,115,91,55,37,538,450,hippowdon,ground,,108,112,118,68,72,47,525,0.106,3.4
1631133,Jabari Walker,PHI,43,48,50,40,65,36,282,751,dewpider,water,bug,38,40,52,40,72,27,269,0.0542,52.8
1630702,Jaden Hardy,WAS,48,55,42,75,75,45,340,1,bulbasaur,grass,poison,45,49,49,65,65,45,318,0.0521,59.8
1631093,Jaden Ivey,CHI,40,55,55,50,40,48,288,782,jangmo-o,dragon,,45,55,65,45,45,45,300,0.0461,74.9
1630183,Jaden McDaniels,MIN,100,92,115,70,75,90,542,718,zygarde-50,dragon,ground,108,100,121,81,95,95,600,0.0467,73.1
1642942,Jahmai Mashack,MEM,40,41,40,30,101,70,322,72,tentacool,water,poison,40,40,35,50,100,70,335,0.0629,36.2
1631170,Jaime Jaquez Jr.,MIA,90,95,79,75,55,105,499,701,hawlucha,fighting,flying,78,92,75,74,63,118,500,0.0402,85.4
1631222,Jake LaRavia,LAL,90,62,65,60,70,90,437,660,diggersby,normal,ground,85,56,77,50,77,78,423,0.0519,60.8
1627751,Jakob Poeltl,TOR,58,106,80,45,55,105,449,85,dodrio,normal,flying,60,110,70,60,60,110,470,0.0433,81.7
1628973,Jalen Brunson,NYK,115,130,35,135,50,150,615,795,pheromosa,bug,fighting,71,137,37,137,37,151,570,0.0785,16.4
1631105,Jalen Duren,DET,85,128,127,55,59,109,563,470,leafeon,grass,,65,110,130,60,65,95,525,0.0578,43.9
1630224,Jalen Green,PHX,45,100,100,83,107,46,481,442,spiritomb,ghost,dark,50,92,108,92,108,35,485,0.0391,87.2
1630552,Jalen Johnson,ATL,110,123,100,115,80,65,593,800,necrozma,psychic,,97,107,101,127,89,79,600,0.0488,68.1
1629618,Jalen Pickett,DEN,45,35,85,40,63,25,293,616,shelmet,bug,,50,40,85,40,65,25,305,0.0246,99.2
1630188,Jalen Smith,CHI,55,90,130,85,40,95,495,470,leafeon,grass,,65,110,130,60,65,95,525,0.082,13.2
1630591,Jalen Suggs,ORL,70,84,60,100,130,112,556,640,virizion,grass,fighting,91,90,72,90,129,108,580,0.0478,71.3
1631114,Jalen Williams,OKC,50,95,80,90,65,70,450,354,banette,ghost,,64,115,65,83,63,65,455,0.0663,33.6
1630592,Jalen Wilson,BKN,45,30,35,45,30,40,225,236,tyrogue,fighting,,35,35,35,35,35,35,210,0.0762,18.1
1627750,Jamal Murray,DEN,130,125,50,150,60,50,565,500,emboar,fire,fighting,110,123,65,100,65,65,528,0.1064,2.9
1642347,Jamal Shead,TOR,80,35,30,99,85,40,369,12,butterfree,bug,flying,60,45,50,90,80,70,395,0.1143,1.2
1631123,Jamaree Bouyea,PHX,40,49,65,31,110,40,335,96,drowzee,psychic,,60,48,45,43,90,42,328,0.1108,2.4
201935,James Harden,CLE,107,120,57,127,80,25,516,604,eelektross,electric,,85,115,80,105,80,50,515,0.0899,8.5
1642364,Jamir Watkins,WAS,54,73,65,55,65,70,382,33,nidorino,poison,,61,72,57,55,55,65,365,0.0414,84.0
1642419,Jamison Battle,TOR,20,50,70,40,45,31,256,599,klink,steel,,40,55,70,45,60,30,300,0.0935,6.7
1641716,Jarace Walker,IND,83,55,60,60,70,35,363,682,spritzee,fairy,,78,52,60,63,65,23,341,0.0414,84.0
1642272,Jared McCain,OKC,59,40,58,61,55,79,352,677,espurr,psychic,,62,48,54,63,60,68,355,0.0437,81.0
1628991,Jaren Jackson Jr.,UTA,68,108,120,90,150,50,586,719,diancie,rock,fairy,50,100,150,100,150,50,600,0.0628,36.6
1629020,Jarred Vanderbilt,LAL,55,55,50,40,105,70,375,269,dustox,bug,poison,60,50,70,50,90,65,385,0.0744,21.7
1628386,Jarrett Allen,CLE,70,120,130,50,75,96,541,470,leafeon,grass,,65,110,130,60,65,95,525,0.0339,95.0
1642859,Jase Richardson,ORL,35,47,40,45,80,75,322,37,vulpix,fire,,38,41,40,50,65,65,299,0.064,35.2
1642914,Javon Small,MEM,45,60,70,85,85,59,404,583,vanillish,ice,,51,65,65,80,75,59,395,0.0364,91.4
1629750,Javonte Green,DET,68,65,80,45,79,65,402,629,vullaby,dark,flying,70,55,75,45,65,60,370,0.0485,69.3
1629637,Jaxson Hayes,LAL,60,100,65,40,70,20,355,47,parasect,bug,grass,60,95,80,60,80,30,405,0.0767,17.6
1630643,Jay Huff,IND,75,90,107,60,100,40,472,416,vespiquen,bug,flying,70,80,102,80,102,40,474,0.0498,65.9
1627759,Jaylen Brown,BOS,108,135,105,95,60,85,588,445,garchomp,dragon,ground,108,130,95,80,85,102,600,0.0599,41.5
1641740,Jaylen Clark,MIN,47,40,75,40,95,30,327,345,lileep,rock,grass,66,41,77,61,87,23,355,0.0889,9.3
1642377,Jaylen Wells,MEM,78,75,50,86,80,65,434,502,dewott,water,,75,75,60,83,60,60,413,0.055,49.5
1631119,Jaylin Williams,OKC,60,55,95,65,95,85,455,334,altaria,dragon,flying,75,70,90,70,105,80,490,0.0529,57.3
1642281,Jaylon Tyson,CLE,76,76,90,75,60,90,467,18,pidgeot,normal,flying,83,80,75,70,70,101,479,0.0489,67.7
1628369,Jayson Tatum,BOS,20,111,110,114,131,20,506,442,spiritomb,ghost,dark,50,92,108,92,108,35,485,0.101,4.8
203924,Jerami Grant,POR,75,100,50,95,50,70,440,414,mothim,bug,flying,70,94,50,94,50,66,424,0.0204,100.0
1642847,Jeremiah Fears,NOP,90,71,40,63,60,60,384,294,loudred,normal,,84,71,43,71,43,48,360,0.0626,37.0
1630579,Jericho Sims,MIL,62,99,60,38,55,55,369,749,mudbray,ground,,70,100,70,45,55,45,385,0.047,72.2
1641724,Jett Howard,ORL,40,30,48,54,30,20,222,218,slugma,fire,,40,40,40,70,40,20,250,0.0966,5.6
1628975,Jevon Carter,ORL,45,38,40,40,100,40,303,96,drowzee,psychic,,60,48,45,43,90,42,328,0.0682,29.9
202710,Jimmy Butler III,GSW,60,117,50,97,105,110,539,466,electivire,electric,,75,123,67,95,85,95,540,0.0636,35.8
1629111,Jock Landale,ATL,70,75,80,54,33,55,367,520,tranquill,normal,flying,62,77,62,50,42,65,358,0.0669,32.4
203954,Joel Embiid,PHI,60,130,120,95,85,30,520,781,dhelmise,ghost,grass,70,131,100,86,90,40,517,0.0513,62.0
1628381,John Collins,LAC,80,101,85,48,70,60,444,338,solrock,rock,psychic,90,95,85,55,65,70,460,0.039,87.7
1629723,John Konchar,UTA,55,67,43,45,150,105,465,73,tentacruel,water,poison,80,70,65,80,120,100,515,0.1167,0.8
1642277,Johnny Furphy,IND,39,52,55,53,50,106,355,25,pikachu,electric,,35,55,40,50,50,90,320,0.0672,32.0
202685,Jonas Valanciunas,DEN,45,75,90,23,25,20,278,524,roggenrola,rock,,55,75,85,25,25,15,280,0.0445,77.4
1628371,Jonathan Isaac,ORL,20,45,98,20,115,20,318,355,duskull,ghost,,20,40,90,30,90,25,295,0.0945,6.3
1630228,Jonathan Kuminga,ATL,45,73,77,45,108,77,425,778,mimikyu-disguised,ghost,fairy,55,90,80,50,105,96,476,0.0625,37.3
203903,Jordan Clarkson,NYK,60,60,60,50,25,65,320,520,tranquill,normal,flying,62,77,62,50,42,65,358,0.0714,24.2
1630692,Jordan Goodwin,PHX,70,50,65,77,75,100,437,678,meowstic-male,psychic,,74,48,76,83,81,104,466,0.0335,95.4
1641722,Jordan Hawkins,NOP,40,20,40,35,75,50,260,165,ledyba,bug,flying,40,20,30,40,80,55,265,0.0504,63.8
1641757,Jordan Miller,LAC,62,75,65,53,65,45,365,259,marshtomp,water,ground,70,85,70,60,70,50,405,0.0441,78.8
1629673,Jordan Poole,NOP,50,60,45,80,70,30,335,43,oddish,grass,poison,45,50,55,75,65,30,320,0.0506,63.0
1641775,Jordan Walsh,BOS,60,61,95,49,47,36,348,104,cubone,ground,,50,50,95,40,50,35,320,0.0529,57.3
1630631,Jose Alvarado,NYK,65,55,35,69,95,52,371,670,floette,fairy,,54,45,47,75,98,52,371,0.0546,51.7
1630581,Josh Giddey,CHI,75,88,80,127,55,105,530,469,yanmega,bug,flying,86,76,86,116,56,95,515,0.0438,80.0
1630182,Josh Green,CHA,50,50,45,55,150,80,430,166,ledian,bug,flying,55,35,50,55,110,85,390,0.1063,3.2
1628404,Josh Hart,NYK,85,83,65,95,70,109,507,581,swanna,water,flying,75,87,63,87,63,98,473,0.0384,89.0
1631169,Josh Minott,BKN,45,75,85,45,45,65,360,624,pawniard,dark,steel,45,85,70,40,40,60,340,0.0571,45.4
1629006,Josh Okogie,HOU,65,30,65,50,54,73,337,677,espurr,psychic,,62,48,54,63,60,68,355,0.0756,19.7
201950,Jrue Holiday,POR,70,90,70,125,95,65,515,467,magmortar,fire,,75,95,67,125,95,83,540,0.0371,90.5
1630577,Julian Champagnie,SAS,100,80,80,102,60,66,488,503,samurott,water,,95,100,85,108,70,70,528,0.0483,70.1
1631124,Julian Strawther,DEN,45,55,35,40,30,45,250,403,shinx,electric,,45,65,34,40,34,45,263,0.0422,83.2
203944,Julius Randle,MIN,122,120,80,105,48,55,530,500,emboar,fire,fighting,110,123,65,100,65,65,528,0.0532,55.7
1630551,Justin Champagnie,WAS,65,75,70,55,80,60,405,634,zweilous,dark,dragon,72,85,70,65,70,58,420,0.0455,76.2
1642348,Justin Edwards,PHI,50,52,35,55,30,40,262,753,fomantis,grass,,40,55,35,50,35,35,250,0.053,56.7
203994,Jusuf Nurkić,UTA,55,70,120,56,92,50,443,105,marowak,ground,,60,80,110,50,80,45,425,0.0478,71.3
1642880,Kam Jones,IND,35,28,40,55,55,50,263,281,kirlia,psychic,fairy,38,35,35,65,55,50,278,0.05,65.5
